train episode:0, reward = 0.9314804447921725, state count = 6, state = [19, 67, 80, 97, 128, 153]
train episode:274, reward = 0.7728139644797768, state count = 6, state = [1, 19, 24, 30, 91, 180]
train episode:275, reward = 0.7739746018613445, state count = 6, state = [1, 19, 24, 31, 82, 160]
train episode:276, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 80, 145, 180]
train episode:277, reward = 0.7746717367018993, state count = 6, state = [1, 19, 24, 79, 163, 180]
train episode:278, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 104, 125, 180]
evaluate episode:27.9, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 80, 91, 180]
train episode:279, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 80, 91, 180]
train episode:280, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 157, 180, 183]
train episode:281, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 113, 118, 180]
train episode:282, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 47, 127, 180]
train episode:283, reward = 0.7749053714994875, state count = 6, state = [1, 19, 24, 75, 123, 180]
train episode:284, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 54, 164, 180]
train episode:285, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 51, 91, 180]
train episode:286, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 121, 170, 180]
train episode:287, reward = 0.7742082366589329, state count = 6, state = [1, 17, 19, 24, 91, 180]
train episode:288, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 37, 91, 180]
evaluate episode:28.9, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 83, 91, 180]
train episode:289, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 74, 106, 180]
train episode:290, reward = 0.7739740622832945, state count = 6, state = [1, 19, 24, 50, 86, 180]
train episode:291, reward = 0.7742082366589329, state count = 6, state = [1, 12, 19, 24, 91, 180]
train episode:292, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 49, 91, 180]
train episode:293, reward = 0.7746733529380025, state count = 6, state = [1, 19, 24, 26, 73, 146]
train episode:294, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 91, 160, 180]
train episode:295, reward = 0.7758372202937303, state count = 6, state = [1, 19, 24, 65, 91, 180]
train episode:296, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 91, 123, 180]
train episode:297, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 86, 91, 180]
train episode:298, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 91, 169, 180]
evaluate episode:29.9, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 83, 91, 180]
train episode:299, reward = 0.7742087737389363, state count = 6, state = [1, 19, 24, 29, 102, 180]
train episode:300, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 83, 91, 180]
train episode:301, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 91, 123, 180]
train episode:302, reward = 0.7742071600008793, state count = 6, state = [1, 19, 22, 24, 83, 180]
train episode:303, reward = 0.7746728133599526, state count = 6, state = [19, 24, 109, 150, 164, 171]
train episode:304, reward = 0.7728128878217234, state count = 6, state = [6, 19, 24, 30, 159, 182]
train episode:305, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 84, 91, 180]
train episode:306, reward = 0.7742071600008793, state count = 6, state = [1, 18, 19, 24, 83, 180]
train episode:307, reward = 0.7751384692170722, state count = 6, state = [1, 19, 24, 114, 155, 180]
train episode:308, reward = 0.7739746018613445, state count = 6, state = [1, 19, 24, 83, 86, 180]
evaluate episode:30.9, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 83, 170, 180]
train episode:309, reward = 0.7737447341179198, state count = 6, state = [1, 19, 24, 29, 34, 155]
train episode:310, reward = 0.7746722762799492, state count = 6, state = [1, 19, 24, 83, 93, 180]
train episode:311, reward = 0.7742060833428259, state count = 6, state = [1, 19, 20, 24, 170, 180]
train episode:312, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 142, 170, 180]
train episode:313, reward = 0.9916338298450611, state count = 6, state = [1, 19, 24, 33, 170, 180]
train episode:314, reward = 0.7739746018613445, state count = 6, state = [1, 19, 24, 31, 41, 180]
train episode:315, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 37, 106, 180]
train episode:316, reward = 0.9916338298450611, state count = 6, state = [1, 19, 24, 33, 42, 165]
train episode:317, reward = 0.7742071600008793, state count = 6, state = [1, 18, 19, 24, 165, 180]
train episode:318, reward = 0.7739756785193979, state count = 6, state = [1, 19, 24, 55, 180, 182]
evaluate episode:31.9, reward = 0.7739756785193979, state count = 6, state = [1, 19, 24, 55, 170, 180]
train episode:319, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 109, 170, 180]
train episode:320, reward = 0.7756051992341988, state count = 6, state = [1, 14, 19, 24, 65, 180]
train episode:321, reward = 0.7742071600008793, state count = 6, state = [1, 19, 22, 24, 170, 180]
train episode:322, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 170, 180]
train episode:323, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 27, 108, 180]
train episode:324, reward = 0.7749053714994875, state count = 6, state = [1, 19, 24, 75, 117, 180]
train episode:325, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 90, 142, 180]
train episode:326, reward = 0.7739746018613445, state count = 6, state = [1, 19, 24, 86, 155, 180]
train episode:327, reward = 0.7749053714994875, state count = 6, state = [1, 19, 21, 24, 110, 180]
train episode:328, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 133, 147, 152]
evaluate episode:32.9, reward = 0.7742071600008793, state count = 6, state = [1, 4, 19, 24, 148, 180]
train episode:329, reward = 0.7751373925590188, state count = 6, state = [1, 19, 20, 24, 53, 112]
train episode:330, reward = 0.7739756785193979, state count = 6, state = [1, 19, 24, 55, 107, 108]
train episode:331, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 49, 103, 131]
train episode:332, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 92, 171, 180]
train episode:333, reward = 0.7728128878217234, state count = 6, state = [3, 19, 24, 30, 62, 115]
train episode:334, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 83, 144, 153]
train episode:335, reward = 0.8787441445789395, state count = 6, state = [24, 35, 58, 71, 96, 150]
train episode:336, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 39, 126, 180]
train episode:337, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 25, 64, 138]
train episode:338, reward = 0.7739746018613445, state count = 6, state = [1, 4, 19, 24, 86, 180]
evaluate episode:33.9, reward = 0.7739746018613445, state count = 6, state = [1, 19, 24, 86, 148, 180]
train episode:339, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 116, 138, 180]
train episode:340, reward = 0.7739746018613445, state count = 6, state = [1, 19, 24, 86, 108, 180]
train episode:341, reward = 0.7739746018613445, state count = 6, state = [1, 19, 24, 86, 138, 180]
train episode:342, reward = 0, state count = 0, state = []
train episode:343, reward = 0.7739746018613445, state count = 6, state = [1, 19, 24, 86, 106, 180]
train episode:344, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 27, 100, 111]
train episode:345, reward = 0.7742071600008793, state count = 6, state = [19, 23, 24, 37, 54, 116]
train episode:346, reward = 0.7746722762799492, state count = 6, state = [19, 24, 26, 93, 123, 174]
train episode:347, reward = 0.7742071600008793, state count = 6, state = [1, 9, 19, 24, 83, 180]
train episode:348, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 90, 141, 180]
evaluate episode:34.9, reward = 0.7739756785193979, state count = 6, state = [1, 19, 24, 40, 55, 180]
train episode:349, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 83, 174, 180]
train episode:350, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 82, 175, 180]
train episode:351, reward = 0.7739756785193979, state count = 6, state = [1, 19, 24, 40, 55, 180]
train episode:352, reward = 0.7744402552204177, state count = 6, state = [14, 19, 20, 55, 113, 179]
train episode:353, reward = 0.7742071600008793, state count = 6, state = [1, 8, 19, 24, 127, 180]
train episode:354, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 151, 180]
train episode:355, reward = 0.7730465226193116, state count = 6, state = [11, 14, 19, 24, 27, 28]
train episode:356, reward = 0.7807133996214961, state count = 6, state = [1, 19, 24, 48, 86, 93]
train episode:357, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 139, 180]
train episode:358, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 44, 168, 180]
evaluate episode:35.9, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 106, 180]
train episode:359, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 106, 180]
train episode:360, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 62, 104, 180]
train episode:361, reward = 0.7760697759352186, state count = 6, state = [1, 19, 24, 45, 135, 180]
train episode:362, reward = 0.7744397181404143, state count = 6, state = [1, 19, 21, 24, 162, 180]
train episode:363, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 127, 180]
train episode:364, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 88, 138, 180]
train episode:365, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 127, 180]
train episode:366, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 25, 37, 180]
train episode:367, reward = 0.9433204434132507, state count = 6, state = [1, 19, 21, 24, 119, 178]
train episode:368, reward = 0.7751379296390223, state count = 6, state = [1, 19, 24, 44, 54, 57]
evaluate episode:36.9, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 40, 180]
train episode:369, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 44, 111, 180]
train episode:370, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 103, 108, 128]
train episode:371, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 83, 180]
train episode:372, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 40, 180]
train episode:373, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 40, 180]
train episode:374, reward = 0.7756051992341988, state count = 6, state = [1, 15, 19, 24, 65, 180]
train episode:375, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 88, 158, 180]
train episode:376, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 40, 111, 180]
train episode:377, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 102, 180]
train episode:378, reward = 0.7737431203798628, state count = 6, state = [1, 19, 24, 34, 40, 180]
evaluate episode:37.9, reward = 0.7751384692170722, state count = 6, state = [1, 19, 24, 40, 112, 180]
train episode:379, reward = 0.7751384692170722, state count = 6, state = [1, 19, 24, 40, 112, 180]
train episode:380, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 54, 177, 183]
train episode:381, reward = 0.7742071600008793, state count = 6, state = [4, 11, 19, 24, 47, 152]
train episode:382, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 161, 180]
train episode:383, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 161, 180]
train episode:384, reward = 0.7742071600008793, state count = 6, state = [1, 13, 19, 24, 106, 180]
train episode:385, reward = 0.7742071600008793, state count = 6, state = [1, 15, 19, 24, 142, 180]
train episode:386, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 99, 180]
train episode:387, reward = 0.7742071600008793, state count = 6, state = [1, 11, 19, 24, 138, 180]
train episode:388, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 159, 180]
evaluate episode:38.9, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 118, 180]
train episode:389, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 32, 56, 180]
train episode:390, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 44, 180]
train episode:391, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 118, 180]
train episode:392, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 37, 129, 180]
train episode:393, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 118, 180]
train episode:394, reward = 0.7760697759352186, state count = 6, state = [1, 19, 24, 45, 105, 137]
train episode:395, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 104, 176, 180]
train episode:396, reward = 0.7742071600008793, state count = 6, state = [1, 17, 19, 24, 40, 180]
train episode:397, reward = 0.7742071600008794, state count = 6, state = [1, 19, 24, 35, 94, 180]
train episode:398, reward = 0.7742071600008793, state count = 6, state = [1, 7, 19, 24, 116, 180]
evaluate episode:39.9, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 106, 180]
train episode:399, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 175, 180]
train episode:400, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 106, 180]
train episode:401, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 129, 180]
train episode:402, reward = 0.7742071600008793, state count = 6, state = [1, 18, 19, 24, 143, 154]
train episode:403, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 51, 85, 180]
train episode:404, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 106, 180]
train episode:405, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 171, 180]
train episode:406, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 51, 180]
train episode:407, reward = 0.7746733529380025, state count = 6, state = [1, 19, 24, 73, 132, 163]
train episode:408, reward = 0.7742071600008793, state count = 6, state = [7, 15, 19, 24, 40, 165]
evaluate episode:40.9, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 51, 180]
train episode:409, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 64, 171, 180]
train episode:410, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 100, 180]
train episode:411, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 77, 142, 180]
train episode:412, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 40, 89, 180]
train episode:413, reward = 0.7751379296390223, state count = 6, state = [1, 19, 24, 57, 121, 182]
train episode:414, reward = 0.7742071600008793, state count = 6, state = [1, 2, 19, 23, 24, 71]
train episode:415, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 51, 180]
train episode:416, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 51, 180]
train episode:417, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 126, 180]
train episode:418, reward = 0.7742071600008793, state count = 6, state = [1, 17, 19, 24, 40, 180]
evaluate episode:41.9, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 138, 180]
train episode:419, reward = 0.7751379296390223, state count = 6, state = [1, 19, 24, 40, 57, 180]
train episode:420, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 103, 180]
train episode:421, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 51, 104, 180]
train episode:422, reward = 0.7751395458751256, state count = 6, state = [1, 19, 24, 34, 61, 180]
train episode:423, reward = 0.7742071600008793, state count = 6, state = [1, 9, 19, 24, 76, 180]
train episode:424, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 47, 180]
train episode:425, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 138, 180]
train episode:426, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 25, 40, 122]
train episode:427, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 138, 180]
train episode:428, reward = 0.7742071600008793, state count = 6, state = [19, 24, 47, 95, 132, 136]
evaluate episode:42.9, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 85, 180]
train episode:429, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 27, 102, 129]
train episode:430, reward = 0.7728128878217234, state count = 6, state = [1, 19, 24, 30, 40, 180]
train episode:431, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 46, 180]
train episode:432, reward = 0.7755998159439319, state count = 6, state = [1, 19, 24, 42, 88, 141]
train episode:433, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 85, 180]
train episode:434, reward = 0.7728128878217234, state count = 6, state = [1, 17, 19, 24, 30, 180]
train episode:435, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 76, 180]
train episode:436, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 108, 172, 180]
train episode:437, reward = 0.7751384692170722, state count = 6, state = [1, 19, 24, 112, 116, 180]
train episode:438, reward = 0.7746717367018993, state count = 6, state = [1, 6, 19, 24, 79, 90]
evaluate episode:43.9, reward = 0.7737431203798628, state count = 6, state = [1, 19, 24, 34, 40, 180]
train episode:439, reward = 0.7737431203798628, state count = 6, state = [1, 19, 24, 34, 40, 180]
train episode:440, reward = 0.7742071600008793, state count = 6, state = [1, 17, 19, 24, 40, 180]
train episode:441, reward = 0.7746722762799492, state count = 6, state = [1, 19, 24, 40, 93, 180]
train episode:442, reward = 0.7742071600008793, state count = 6, state = [1, 17, 19, 24, 40, 180]
train episode:443, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 166, 180]
train episode:444, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 124, 162, 180]
train episode:445, reward = 0.7742071600008793, state count = 6, state = [1, 15, 19, 24, 40, 180]
train episode:446, reward = 0.773510562240328, state count = 6, state = [1, 19, 24, 31, 34, 180]
train episode:447, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 104, 180]
train episode:448, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 70, 115, 127]
evaluate episode:44.9, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 40, 91, 180]
train episode:449, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 165, 180]
train episode:450, reward = 0.9946554719209578, state count = 6, state = [19, 33, 46, 61, 97, 111]
train episode:451, reward = 0.7756051992341988, state count = 6, state = [1, 19, 24, 40, 65, 180]
train episode:452, reward = 0.7760697759352186, state count = 6, state = [1, 19, 24, 45, 127, 180]
train episode:453, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 36, 40, 180]
train episode:454, reward = 0.9307838470316213, state count = 6, state = [1, 19, 24, 97, 129, 180]
train episode:455, reward = 0.7751384692170722, state count = 6, state = [1, 19, 24, 52, 102, 114]
train episode:456, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 171, 180]
train episode:457, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 163, 180, 183]
train episode:458, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 141, 180]
evaluate episode:45.9, reward = 0.7739746018613445, state count = 6, state = [1, 19, 24, 31, 40, 180]
train episode:459, reward = 0.7742087737389362, state count = 6, state = [19, 24, 29, 62, 70, 89]
train episode:460, reward = 0.7742071600008793, state count = 6, state = [19, 24, 41, 54, 85, 173]
train episode:461, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 116, 180]
train episode:462, reward = 0.7756019692600387, state count = 6, state = [1, 19, 24, 67, 166, 180]
train episode:463, reward = 0.7742082366589329, state count = 6, state = [1, 5, 19, 24, 88, 180]
train episode:464, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 92, 167, 180]
train episode:465, reward = 0.7742082366589328, state count = 6, state = [17, 19, 24, 49, 55, 56]
train episode:466, reward = 0.7742066204228293, state count = 6, state = [1, 19, 24, 50, 148, 164]
train episode:467, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 137, 180]
train episode:468, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 40, 113, 180]
evaluate episode:46.9, reward = 0.7739746018613445, state count = 6, state = [1, 19, 24, 31, 40, 180]
train episode:469, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 113, 180, 183]
train episode:470, reward = 0.7742071600008793, state count = 6, state = [1, 8, 19, 24, 69, 174]
train episode:471, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 111, 170, 180]
train episode:472, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 40, 88, 180]
train episode:473, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 163, 180]
train episode:474, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 69, 84, 148]
train episode:475, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 128, 135, 180]
train episode:476, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 143, 179, 180]
train episode:477, reward = 0.7742071600008793, state count = 6, state = [1, 9, 19, 24, 84, 180]
train episode:478, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 51, 180]
evaluate episode:47.9, reward = 0.7739746018613445, state count = 6, state = [1, 19, 24, 31, 40, 180]
train episode:479, reward = 0.7739746018613445, state count = 6, state = [1, 19, 24, 31, 40, 180]
train episode:480, reward = 0.7739746018613445, state count = 6, state = [1, 19, 24, 31, 40, 180]
train episode:481, reward = 0.7755987392858785, state count = 6, state = [19, 24, 42, 134, 146, 173]
train episode:482, reward = 0.9305518284701364, state count = 6, state = [1, 19, 24, 57, 97, 180]
train episode:483, reward = 0.7807133996214961, state count = 6, state = [1, 19, 24, 48, 136, 180]
train episode:484, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 70, 76, 180]
train episode:485, reward = 0.7744402552204177, state count = 6, state = [19, 24, 29, 31, 76, 88]
train episode:486, reward = 0.7739746018613445, state count = 6, state = [1, 19, 24, 31, 40, 180]
train episode:487, reward = 0.7746717367018993, state count = 6, state = [19, 24, 78, 79, 96, 178]
train episode:488, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 95, 136, 180]
evaluate episode:48.9, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 49, 180]
train episode:489, reward = 0.7742071600008793, state count = 6, state = [19, 24, 36, 51, 107, 150]
train episode:490, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 49, 180]
train episode:491, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 49, 180]
train episode:492, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 49, 180]
train episode:493, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 39, 78, 180]
train episode:494, reward = 0.7746738900180059, state count = 6, state = [1, 19, 24, 34, 57, 180]
train episode:495, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 69, 180]
train episode:496, reward = 0.7742071600008794, state count = 6, state = [1, 19, 23, 24, 92, 94]
train episode:497, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 56, 138, 177]
train episode:498, reward = 0.9307838470316213, state count = 6, state = [19, 24, 30, 97, 98, 172]
evaluate episode:49.9, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 46, 180]
train episode:499, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 49, 180]
train episode:500, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 52, 140, 180]
train episode:501, reward = 0.7749053714994875, state count = 6, state = [1, 19, 24, 75, 130, 156]
train episode:502, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 40, 88, 180]
train episode:503, reward = 0.7742071600008793, state count = 6, state = [1, 12, 19, 24, 171, 180]
train episode:504, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 58, 100, 180]
train episode:505, reward = 0.7742071600008793, state count = 6, state = [1, 10, 19, 24, 44, 180]
train episode:506, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 46, 180]
train episode:507, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 100, 118, 148]
train episode:508, reward = 0.7739746018613445, state count = 6, state = [7, 19, 24, 31, 83, 155]
evaluate episode:50.9, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 40, 91, 180]
train episode:509, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 174, 180]
train episode:510, reward = 0.7737431203798628, state count = 6, state = [1, 19, 24, 34, 40, 180]
train episode:511, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 46, 128, 180]
train episode:512, reward = 0.7742109270550429, state count = 6, state = [1, 19, 24, 30, 65, 180]
train episode:513, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 39, 58, 159]
train episode:514, reward = 0.7742082366589329, state count = 6, state = [1, 19, 24, 38, 91, 180]
train episode:515, reward = 0.7746722737819026, state count = 6, state = [1, 19, 24, 50, 109, 180]
train episode:516, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 83, 152, 180]
train episode:517, reward = 0.7742071600008793, state count = 6, state = [1, 11, 19, 24, 40, 180]
train episode:518, reward = 0.7751400829551292, state count = 6, state = [1, 19, 24, 43, 68, 180]
evaluate episode:51.9, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 100, 180]
train episode:519, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 53, 72, 162]
train episode:520, reward = 0.7742071600008793, state count = 6, state = [1, 9, 19, 24, 40, 180]
train episode:521, reward = 0.9433204434132507, state count = 6, state = [1, 19, 24, 31, 119, 180]
train episode:522, reward = 0.9916338298450611, state count = 6, state = [19, 24, 33, 65, 69, 125]
train episode:523, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 100, 180]
train episode:524, reward = 0.7751384692170722, state count = 6, state = [1, 19, 23, 24, 71, 112]
train episode:525, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 131, 180]
train episode:526, reward = 0.9307838470316213, state count = 6, state = [1, 19, 24, 76, 97, 180]
train episode:527, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 39, 40, 180]
train episode:528, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 116, 132, 159]
evaluate episode:52.9, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 39, 40, 180]
train episode:529, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 125, 180]
train episode:530, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 163, 180]
train episode:531, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 44, 90, 180]
train episode:532, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 39, 40, 180]
train episode:533, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 41, 60, 141]
train episode:534, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 131, 180]
train episode:535, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 68, 178, 180]
train episode:536, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 139, 180]
train episode:537, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 147, 180]
train episode:538, reward = 0.773512175978385, state count = 6, state = [18, 19, 24, 28, 109, 164]
evaluate episode:53.9, reward = 0.7746728133599526, state count = 6, state = [1, 19, 24, 40, 109, 180]
train episode:539, reward = 0.7742071600008793, state count = 6, state = [1, 11, 19, 24, 80, 124]
train episode:540, reward = 0.7742071600008793, state count = 6, state = [1, 7, 19, 24, 66, 90]
train episode:541, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 104, 180]
train episode:542, reward = 0.774673890018006, state count = 6, state = [1, 19, 24, 87, 109, 180]
train episode:543, reward = 0.7756041225761454, state count = 6, state = [1, 19, 24, 109, 112, 180]
train episode:544, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 74, 178]
train episode:545, reward = 0.7742071600008793, state count = 6, state = [1, 19, 22, 24, 40, 180]
train episode:546, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 40, 71, 180]
train episode:547, reward = 0.7742071600008793, state count = 6, state = [1, 19, 24, 76, 105, 143]
