train episode:0, reward = 0.5577889447236181, state count = 6, state = [56, 61, 98, 102, 137, 141]
train episode:274, reward = 0.9698492462311558, state count = 6, state = [5, 28, 47, 56, 69, 137]
train episode:275, reward = 0.9698492462311558, state count = 6, state = [4, 28, 47, 56, 112, 137]
train episode:276, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:277, reward = 0.9748743718592965, state count = 6, state = [28, 47, 56, 116, 137, 168]
train episode:278, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
evaluate episode:27.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:279, reward = 0.635678391959799, state count = 6, state = [8, 18, 24, 28, 56, 137]
train episode:280, reward = 0.4949748743718593, state count = 6, state = [28, 55, 56, 61, 87, 137]
train episode:281, reward = 0.6457286432160804, state count = 6, state = [41, 56, 65, 79, 114, 137]
train episode:282, reward = 0.6155778894472361, state count = 6, state = [8, 28, 56, 137, 143, 150]
train episode:283, reward = 0.9271356783919598, state count = 6, state = [28, 47, 56, 91, 137, 182]
train episode:284, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 120, 137, 176]
train episode:285, reward = 0.6633165829145728, state count = 6, state = [28, 56, 132, 137, 163, 180]
train episode:286, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 84, 137, 180]
train episode:287, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 100, 137, 173]
train episode:288, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 171, 180]
evaluate episode:28.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:289, reward = 0.8115577889447236, state count = 6, state = [28, 47, 56, 67, 137, 180]
train episode:290, reward = 0.6859296482412061, state count = 6, state = [28, 46, 56, 127, 137, 147]
train episode:291, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 102, 137, 180]
train episode:292, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:293, reward = 0.6683417085427136, state count = 6, state = [28, 52, 56, 137, 149, 157]
train episode:294, reward = 0.9748743718592965, state count = 6, state = [3, 28, 47, 56, 137, 168]
train episode:295, reward = 0.7713567839195979, state count = 6, state = [28, 56, 68, 105, 137, 178]
train episode:296, reward = 0.5050251256281407, state count = 6, state = [28, 44, 56, 87, 133, 137]
train episode:297, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 90, 137, 180]
train episode:298, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
evaluate episode:29.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:299, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 99, 137, 180]
train episode:300, reward = 0.9623115577889447, state count = 6, state = [28, 47, 56, 58, 123, 137]
train episode:301, reward = 0.9698492462311558, state count = 6, state = [28, 38, 47, 56, 137, 180]
train episode:302, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 85, 107, 137]
train episode:303, reward = 0.9849246231155779, state count = 6, state = [54, 56, 114, 137, 157, 163]
train episode:304, reward = 0.9321608040201005, state count = 6, state = [18, 28, 47, 56, 137, 180]
train episode:305, reward = 0.9673366834170855, state count = 6, state = [14, 28, 47, 56, 116, 137]
train episode:306, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 81, 137, 180]
train episode:307, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:308, reward = 0.9698492462311558, state count = 6, state = [10, 28, 47, 56, 137, 180]
evaluate episode:30.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:309, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 144, 180]
train episode:310, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:311, reward = 0.7914572864321608, state count = 6, state = [34, 56, 104, 128, 137, 183]
train episode:312, reward = 0.6683417085427136, state count = 6, state = [28, 56, 102, 137, 143, 154]
train episode:313, reward = 0.6582914572864321, state count = 6, state = [28, 29, 56, 108, 137, 156]
train episode:314, reward = 0.7889447236180904, state count = 6, state = [27, 28, 47, 56, 69, 137]
train episode:315, reward = 0.9698492462311558, state count = 6, state = [7, 28, 47, 56, 137, 180]
train episode:316, reward = 0.9748743718592965, state count = 6, state = [28, 47, 56, 127, 137, 163]
train episode:317, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 146, 156]
train episode:318, reward = 0.5678391959798995, state count = 6, state = [55, 56, 92, 137, 143, 166]
evaluate episode:31.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:319, reward = 0.9723618090452262, state count = 6, state = [28, 35, 47, 56, 97, 137]
train episode:320, reward = 0.9698492462311558, state count = 6, state = [28, 46, 47, 56, 137, 180]
train episode:321, reward = 0.9748743718592965, state count = 6, state = [28, 47, 54, 56, 137, 163]
train episode:322, reward = 0.9698492462311558, state count = 6, state = [28, 43, 47, 56, 137, 138]
train episode:323, reward = 0.9623115577889447, state count = 6, state = [6, 28, 47, 56, 137, 159]
train episode:324, reward = 0.9698492462311558, state count = 6, state = [28, 42, 47, 56, 135, 137]
train episode:325, reward = 0.5753768844221105, state count = 6, state = [13, 22, 28, 55, 56, 137]
train episode:326, reward = 0.9748743718592965, state count = 6, state = [28, 40, 47, 56, 137, 180]
train episode:327, reward = 0.9120603015075377, state count = 6, state = [28, 47, 56, 91, 100, 137]
train episode:328, reward = 0.9120603015075377, state count = 6, state = [9, 28, 47, 56, 89, 137]
evaluate episode:32.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:329, reward = 0.964824120603015, state count = 6, state = [28, 36, 47, 56, 137, 180]
train episode:330, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 159, 180]
train episode:331, reward = 0.9748743718592965, state count = 6, state = [28, 47, 55, 56, 137, 171]
train episode:332, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 100, 137, 180]
train episode:333, reward = 0.9673366834170855, state count = 6, state = [11, 14, 28, 47, 56, 137]
train episode:334, reward = 0.9120603015075377, state count = 6, state = [5, 47, 56, 88, 137, 179]
train episode:335, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:336, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 101, 137, 142]
train episode:337, reward = 0.5728643216080402, state count = 6, state = [56, 115, 117, 137, 168, 171]
train episode:338, reward = 0.9773869346733668, state count = 6, state = [20, 33, 47, 56, 88, 137]
evaluate episode:33.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:339, reward = 0.8366834170854272, state count = 6, state = [28, 47, 56, 88, 114, 137]
train episode:340, reward = 0.964824120603015, state count = 6, state = [42, 47, 56, 66, 67, 137]
train episode:341, reward = 0.9748743718592965, state count = 6, state = [28, 47, 56, 137, 168, 180]
train episode:342, reward = 0.9673366834170855, state count = 6, state = [28, 31, 47, 56, 83, 137]
train episode:343, reward = 0.9623115577889447, state count = 6, state = [28, 47, 56, 58, 137, 180]
train episode:344, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 97, 137, 146]
train episode:345, reward = 0.864321608040201, state count = 6, state = [28, 47, 56, 90, 137, 151]
train episode:346, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 101, 137, 180]
train episode:347, reward = 0.9849246231155779, state count = 6, state = [24, 47, 56, 123, 127, 137]
train episode:348, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 127, 137, 180]
evaluate episode:34.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:349, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 177, 180]
train episode:350, reward = 0.9346733668341709, state count = 6, state = [16, 28, 47, 56, 137, 180]
train episode:351, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 116, 137, 180]
train episode:352, reward = 0.9874371859296482, state count = 6, state = [5, 47, 56, 69, 137, 138]
train episode:353, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 173, 180]
train episode:354, reward = 0.9673366834170855, state count = 6, state = [47, 56, 59, 113, 115, 137]
train episode:355, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:356, reward = 0.957286432160804, state count = 6, state = [44, 47, 56, 108, 137, 149]
train episode:357, reward = 0.9748743718592965, state count = 6, state = [28, 47, 56, 63, 86, 137]
train episode:358, reward = 0.9748743718592965, state count = 6, state = [28, 35, 47, 56, 137, 163]
evaluate episode:35.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:359, reward = 0.9698492462311558, state count = 6, state = [28, 38, 47, 56, 99, 137]
train episode:360, reward = 0.9748743718592965, state count = 6, state = [28, 47, 49, 56, 137, 166]
train episode:361, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 95, 118, 137]
train episode:362, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 170, 180]
train episode:363, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 115, 137, 159]
train episode:364, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 99, 137, 180]
train episode:365, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 108, 137, 180]
train episode:366, reward = 0.9748743718592965, state count = 6, state = [28, 47, 56, 64, 125, 137]
train episode:367, reward = 0.5804020100502513, state count = 6, state = [2, 17, 44, 56, 163, 168]
train episode:368, reward = 0.9773869346733668, state count = 6, state = [2, 47, 56, 80, 121, 137]
evaluate episode:36.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:369, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 60, 132, 137]
train episode:370, reward = 0.9698492462311558, state count = 6, state = [28, 47, 52, 56, 60, 137]
train episode:371, reward = 0.9874371859296482, state count = 6, state = [47, 56, 73, 78, 100, 137]
train episode:372, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:373, reward = 0.542713567839196, state count = 6, state = [56, 81, 87, 137, 144, 154]
train episode:374, reward = 0.8417085427135679, state count = 6, state = [47, 56, 92, 101, 134, 137]
train episode:375, reward = 0.9748743718592965, state count = 6, state = [28, 47, 55, 56, 137, 171]
train episode:376, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 155, 180]
train episode:377, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:378, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
evaluate episode:37.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:379, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 104, 137, 180]
train episode:380, reward = 0.6909547738693468, state count = 6, state = [31, 44, 56, 137, 158, 178]
train episode:381, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:382, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 153]
train episode:383, reward = 0.9673366834170855, state count = 6, state = [14, 28, 47, 56, 109, 137]
train episode:384, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 149, 170]
train episode:385, reward = 0.9698492462311558, state count = 6, state = [30, 47, 56, 66, 84, 137]
train episode:386, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 103, 137, 140]
train episode:387, reward = 0.9748743718592965, state count = 6, state = [18, 32, 40, 47, 56, 137]
train episode:388, reward = 0.9547738693467337, state count = 6, state = [28, 45, 47, 56, 137, 180]
evaluate episode:38.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:389, reward = 0.9698492462311558, state count = 6, state = [21, 28, 47, 56, 137, 180]
train episode:390, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 95, 137, 180]
train episode:391, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 116, 137, 180]
train episode:392, reward = 0.7160804020100503, state count = 6, state = [17, 49, 56, 67, 137, 154]
train episode:393, reward = 0.9874371859296482, state count = 6, state = [47, 50, 56, 107, 137, 177]
train episode:394, reward = 0.9623115577889447, state count = 6, state = [28, 47, 56, 58, 137, 180]
train episode:395, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 82, 137, 180]
train episode:396, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:397, reward = 0.6708542713567839, state count = 6, state = [56, 58, 118, 137, 172, 177]
train episode:398, reward = 0.9698492462311558, state count = 6, state = [28, 37, 47, 56, 83, 137]
evaluate episode:39.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:399, reward = 0.9748743718592965, state count = 6, state = [28, 47, 56, 137, 166, 179]
train episode:400, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 146, 180]
train episode:401, reward = 0.964824120603015, state count = 6, state = [16, 28, 34, 47, 56, 137]
train episode:402, reward = 0.9874371859296482, state count = 6, state = [43, 47, 50, 56, 137, 160]
train episode:403, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 156, 180]
train episode:404, reward = 0.992462311557789, state count = 6, state = [41, 47, 56, 134, 137, 158]
train episode:405, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 104, 137, 180]
train episode:406, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 111, 137, 180]
train episode:407, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:408, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 131, 137, 178]
evaluate episode:40.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:409, reward = 0.9698492462311558, state count = 6, state = [13, 28, 47, 56, 127, 137]
train episode:410, reward = 0.8115577889447236, state count = 6, state = [23, 56, 68, 100, 137, 167]
train episode:411, reward = 0.5628140703517588, state count = 3, state = [56, 137, 172]
train episode:412, reward = 0.9698492462311558, state count = 6, state = [20, 28, 47, 56, 137, 158]
train episode:413, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:414, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:415, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 178, 180]
train episode:416, reward = 0.9120603015075377, state count = 6, state = [47, 56, 87, 93, 137, 172]
train episode:417, reward = 0.957286432160804, state count = 6, state = [47, 56, 85, 112, 130, 137]
train episode:418, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 129, 137, 145]
evaluate episode:41.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:419, reward = 0.8115577889447236, state count = 6, state = [28, 47, 56, 67, 137, 169]
train episode:420, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 140, 180]
train episode:421, reward = 0.9723618090452262, state count = 6, state = [28, 47, 56, 119, 137, 180]
train episode:422, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:423, reward = 0.7839195979899497, state count = 6, state = [56, 91, 101, 111, 137, 182]
train episode:424, reward = 0.9748743718592965, state count = 6, state = [28, 47, 56, 137, 166, 180]
train episode:425, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 122, 137, 180]
train episode:426, reward = 0.8592964824120602, state count = 6, state = [47, 56, 69, 94, 111, 137]
train episode:427, reward = 0.9698492462311558, state count = 6, state = [28, 42, 47, 56, 73, 137]
train episode:428, reward = 0.9673366834170855, state count = 6, state = [28, 47, 56, 66, 137, 180]
evaluate episode:42.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:429, reward = 0.9899497487437185, state count = 6, state = [15, 47, 56, 137, 155, 162]
train episode:430, reward = 0.9698492462311558, state count = 6, state = [20, 28, 47, 56, 137, 138]
train episode:431, reward = 0.9396984924623115, state count = 6, state = [28, 44, 47, 56, 104, 137]
train episode:432, reward = 0.5577889447236181, state count = 6, state = [56, 62, 69, 122, 137, 167]
train episode:433, reward = 0.9874371859296482, state count = 6, state = [47, 56, 101, 137, 157, 175]
train episode:434, reward = 0.9698492462311558, state count = 6, state = [10, 12, 28, 47, 56, 137]
train episode:435, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 71, 137, 180]
train episode:436, reward = 0.9698492462311558, state count = 6, state = [5, 28, 47, 56, 85, 137]
train episode:437, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 69, 137, 167]
train episode:438, reward = 0.9346733668341709, state count = 6, state = [28, 47, 56, 79, 137, 142]
evaluate episode:43.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:439, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 74, 77, 137]
train episode:440, reward = 0.914572864321608, state count = 6, state = [4, 22, 28, 47, 56, 137]
train episode:441, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 98, 137, 180]
train episode:442, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 94, 137, 180]
train episode:443, reward = 0.9698492462311558, state count = 6, state = [28, 47, 53, 56, 93, 137]
train episode:444, reward = 0.9673366834170855, state count = 6, state = [14, 28, 47, 56, 113, 137]
train episode:445, reward = 0.5804020100502513, state count = 6, state = [7, 8, 25, 28, 56, 137]
train episode:446, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 177, 180]
train episode:447, reward = 0.9748743718592965, state count = 6, state = [28, 40, 47, 56, 137, 180]
train episode:448, reward = 0.9698492462311558, state count = 6, state = [11, 12, 28, 47, 56, 137]
evaluate episode:44.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:449, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 108, 137, 180]
train episode:450, reward = 0.9748743718592965, state count = 6, state = [28, 47, 55, 56, 137, 180]
train episode:451, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 124, 137, 180]
train episode:452, reward = 0.9321608040201005, state count = 6, state = [18, 28, 47, 56, 137, 180]
train episode:453, reward = 0.9748743718592965, state count = 6, state = [28, 47, 56, 80, 99, 137]
train episode:454, reward = 0.992462311557789, state count = 6, state = [20, 47, 56, 64, 137, 160]
train episode:455, reward = 0.9447236180904522, state count = 6, state = [23, 26, 66, 71, 144, 173]
train episode:456, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 103, 137, 180]
train episode:457, reward = 0.9698492462311558, state count = 6, state = [26, 47, 56, 65, 74, 137]
train episode:458, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 74, 136, 137]
evaluate episode:45.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:459, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 180, 181]
train episode:460, reward = 0.7663316582914573, state count = 6, state = [36, 56, 59, 65, 91, 109]
train episode:461, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:462, reward = 0.9698492462311558, state count = 6, state = [10, 28, 47, 56, 78, 137]
train episode:463, reward = 0.635678391959799, state count = 6, state = [37, 45, 56, 76, 137, 144]
train episode:464, reward = 0.9798994974874372, state count = 6, state = [1, 6, 47, 56, 137, 165]
train episode:465, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 136, 137, 180]
train episode:466, reward = 0.9698492462311558, state count = 6, state = [26, 28, 47, 56, 137, 180]
train episode:467, reward = 0.5728643216080402, state count = 6, state = [56, 79, 130, 137, 158, 178]
train episode:468, reward = 0.9874371859296482, state count = 6, state = [47, 49, 56, 71, 137, 153]
evaluate episode:46.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:469, reward = 0.9346733668341709, state count = 6, state = [28, 47, 56, 76, 133, 137]
train episode:470, reward = 0.5577889447236181, state count = 6, state = [56, 62, 116, 128, 150, 163]
train episode:471, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 131, 137, 180]
train episode:472, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 84, 137, 151]
train episode:473, reward = 0.9371859296482412, state count = 6, state = [28, 47, 56, 76, 82, 137]
train episode:474, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 144, 181]
train episode:475, reward = 0.9798994974874372, state count = 6, state = [47, 49, 56, 75, 137, 176]
train episode:476, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 136, 137, 180]
train episode:477, reward = 0.9698492462311558, state count = 6, state = [7, 28, 47, 56, 135, 137]
train episode:478, reward = 0.9195979899497487, state count = 6, state = [17, 28, 47, 56, 137, 164]
evaluate episode:47.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:479, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:480, reward = 0.9698492462311558, state count = 6, state = [28, 47, 53, 56, 115, 137]
train episode:481, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 60, 133, 137]
train episode:482, reward = 0.9673366834170855, state count = 6, state = [28, 31, 41, 47, 56, 137]
train episode:483, reward = 0.907035175879397, state count = 6, state = [16, 28, 47, 56, 66, 137]
train episode:484, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:485, reward = 0.9748743718592965, state count = 6, state = [28, 47, 56, 63, 137, 179]
train episode:486, reward = 0.9698492462311558, state count = 6, state = [47, 56, 67, 85, 137, 165]
train episode:487, reward = 0.9673366834170855, state count = 6, state = [3, 28, 47, 56, 137, 180]
train episode:488, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 83, 137, 177]
evaluate episode:48.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:489, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 77, 137, 167]
train episode:490, reward = 0.9849246231155779, state count = 6, state = [10, 28, 47, 56, 137, 148]
train episode:491, reward = 0.9748743718592965, state count = 6, state = [46, 47, 56, 63, 83, 137]
train episode:492, reward = 0.992462311557789, state count = 6, state = [47, 56, 137, 155, 164, 169]
train episode:493, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:494, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:495, reward = 0.7864321608040201, state count = 6, state = [28, 47, 56, 114, 137, 180]
train episode:496, reward = 0.8417085427135679, state count = 6, state = [47, 56, 85, 92, 134, 137]
train episode:497, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 60, 137, 180]
train episode:498, reward = 0.9874371859296482, state count = 6, state = [47, 56, 75, 129, 137, 140]
evaluate episode:49.9, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
train episode:499, reward = 0.9698492462311558, state count = 6, state = [28, 47, 56, 137, 150, 180]
