train episode:0, reward = 0.723404255319149, state count = 6, state = [32, 64, 115, 126, 137, 170]
train episode:274, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 145, 183]
train episode:275, reward = 0.8209219858156028, state count = 6, state = [9, 15, 17, 66, 71, 145]
train episode:276, reward = 0.9716312056737588, state count = 6, state = [9, 17, 66, 71, 120, 145]
train episode:277, reward = 0.8226950354609929, state count = 6, state = [10, 17, 23, 38, 66, 71]
train episode:278, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 145, 175]
evaluate episode:27.9, reward = 0.8209219858156028, state count = 6, state = [9, 15, 17, 66, 71, 145]
train episode:279, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 130, 145]
train episode:280, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 145, 181]
train episode:281, reward = 0.975177304964539, state count = 6, state = [10, 17, 66, 71, 95, 97]
train episode:282, reward = 0.8209219858156028, state count = 6, state = [17, 48, 66, 71, 158, 171]
train episode:283, reward = 0.8226950354609929, state count = 6, state = [9, 17, 23, 66, 71, 145]
train episode:284, reward = 0.973404255319149, state count = 6, state = [9, 16, 17, 66, 71, 130]
train episode:285, reward = 0.9698581560283688, state count = 6, state = [9, 17, 36, 66, 71, 72]
train episode:286, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 145, 165]
train episode:287, reward = 0.9698581560283688, state count = 6, state = [9, 17, 45, 66, 71, 145]
train episode:288, reward = 0.8209219858156028, state count = 6, state = [9, 17, 62, 66, 71, 145]
evaluate episode:28.9, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 104, 145]
train episode:289, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 145, 154]
train episode:290, reward = 0.8209219858156028, state count = 6, state = [9, 17, 42, 66, 71, 145]
train episode:291, reward = 0.9042553191489362, state count = 6, state = [17, 34, 66, 71, 91, 148]
train episode:292, reward = 0.8209219858156028, state count = 6, state = [9, 17, 30, 66, 71, 145]
train episode:293, reward = 0.9716312056737588, state count = 6, state = [9, 17, 66, 71, 120, 145]
train episode:294, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 145]
train episode:295, reward = 0.7269503546099291, state count = 6, state = [54, 66, 101, 118, 146, 161]
train episode:296, reward = 0.8102836879432624, state count = 6, state = [23, 66, 71, 87, 142, 166]
train episode:297, reward = 0.8209219858156028, state count = 6, state = [17, 52, 66, 71, 104, 143]
train episode:298, reward = 0.8226950354609929, state count = 6, state = [9, 17, 66, 71, 104, 123]
evaluate episode:29.9, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 104, 145]
train episode:299, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 104, 166]
train episode:300, reward = 0.9716312056737588, state count = 6, state = [9, 15, 17, 60, 66, 71]
train episode:301, reward = 0.851063829787234, state count = 6, state = [9, 17, 66, 71, 92, 127]
train episode:302, reward = 0.8209219858156028, state count = 6, state = [9, 17, 35, 66, 71, 159]
train episode:303, reward = 0.8617021276595744, state count = 6, state = [9, 17, 66, 71, 114, 179]
train episode:304, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 128, 167]
train episode:305, reward = 0.8351063829787234, state count = 6, state = [60, 66, 71, 115, 152, 174]
train episode:306, reward = 0.8209219858156028, state count = 6, state = [9, 17, 56, 66, 71, 176]
train episode:307, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 133, 157]
train episode:308, reward = 0.8209219858156028, state count = 6, state = [9, 17, 55, 66, 71, 99]
evaluate episode:30.9, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 104, 145]
train episode:309, reward = 0.8209219858156028, state count = 6, state = [9, 17, 52, 62, 66, 71]
train episode:310, reward = 0.851063829787234, state count = 6, state = [9, 17, 66, 71, 74, 92]
train episode:311, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 104, 165]
train episode:312, reward = 0.8936170212765957, state count = 6, state = [9, 17, 66, 71, 88, 100]
train episode:313, reward = 0.8404255319148937, state count = 6, state = [17, 25, 33, 66, 71, 182]
train episode:314, reward = 0.7854609929078015, state count = 6, state = [66, 71, 109, 113, 157, 160]
train episode:315, reward = 0.8209219858156028, state count = 6, state = [9, 17, 26, 66, 71, 138]
train episode:316, reward = 0.8209219858156028, state count = 6, state = [9, 15, 17, 66, 71, 104]
train episode:317, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 159, 181]
train episode:318, reward = 0.8191489361702128, state count = 6, state = [17, 48, 66, 71, 178, 183]
evaluate episode:31.9, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 104, 145]
train episode:319, reward = 0.973404255319149, state count = 6, state = [9, 17, 66, 71, 90, 104]
train episode:320, reward = 0.8209219858156028, state count = 6, state = [9, 12, 17, 66, 71, 104]
train episode:321, reward = 0.8085106382978723, state count = 6, state = [12, 16, 66, 71, 124, 160]
train episode:322, reward = 0.8226950354609929, state count = 6, state = [9, 17, 54, 66, 71, 167]
train episode:323, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 104, 159]
train episode:324, reward = 0.7978723404255319, state count = 6, state = [38, 48, 57, 66, 71, 172]
train episode:325, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 104, 143]
train episode:326, reward = 0.8209219858156028, state count = 6, state = [9, 17, 39, 66, 68, 71]
train episode:327, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 104, 147]
train episode:328, reward = 0.5407801418439716, state count = 6, state = [66, 71, 142, 143, 156, 160]
evaluate episode:32.9, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 104, 108]
train episode:329, reward = 0.8209219858156028, state count = 6, state = [9, 17, 64, 66, 71, 142]
train episode:330, reward = 0.8209219858156028, state count = 6, state = [9, 13, 17, 26, 66, 71]
train episode:331, reward = 0.8617021276595744, state count = 6, state = [9, 17, 66, 71, 114, 171]
train episode:332, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 108, 145]
train episode:333, reward = 0.8900709219858156, state count = 6, state = [9, 17, 66, 71, 108, 112]
train episode:334, reward = 0.9113475177304965, state count = 6, state = [17, 18, 31, 66, 71, 99]
train episode:335, reward = 0.8209219858156028, state count = 6, state = [9, 12, 17, 66, 71, 158]
train episode:336, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 83, 108]
train episode:337, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 162, 165]
train episode:338, reward = 0.9698581560283688, state count = 6, state = [2, 9, 17, 66, 71, 108]
evaluate episode:33.9, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 167]
train episode:339, reward = 0.8209219858156028, state count = 6, state = [4, 11, 17, 66, 71, 142]
train episode:340, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 105, 167]
train episode:341, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 130, 167]
train episode:342, reward = 0.8209219858156028, state count = 6, state = [9, 17, 25, 66, 71, 129]
train episode:343, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 167]
train episode:344, reward = 0.8226950354609929, state count = 6, state = [9, 17, 40, 66, 71, 76]
train episode:345, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 168]
train episode:346, reward = 0.8209219858156028, state count = 6, state = [17, 52, 66, 71, 121, 138]
train episode:347, reward = 0.8209219858156028, state count = 6, state = [17, 66, 71, 81, 124, 159]
train episode:348, reward = 0.8776595744680851, state count = 6, state = [2, 17, 43, 66, 71, 145]
evaluate episode:34.9, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 76]
train episode:349, reward = 0.8226950354609929, state count = 6, state = [17, 23, 35, 66, 71, 82]
train episode:350, reward = 0.9645390070921985, state count = 6, state = [17, 66, 71, 111, 128, 183]
train episode:351, reward = 0.8209219858156028, state count = 6, state = [17, 53, 66, 71, 162, 181]
train episode:352, reward = 0.8953900709219859, state count = 6, state = [9, 17, 66, 71, 91, 118]
train episode:353, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 76]
train episode:354, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 139, 180]
train episode:355, reward = 0.8333333333333334, state count = 6, state = [9, 17, 19, 22, 66, 71]
train episode:356, reward = 0.8209219858156028, state count = 6, state = [9, 17, 19, 58, 66, 71]
train episode:357, reward = 0.8226950354609929, state count = 6, state = [17, 40, 66, 71, 92, 143]
train episode:358, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 76]
evaluate episode:35.9, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 76]
train episode:359, reward = 0.8209219858156028, state count = 6, state = [9, 17, 18, 66, 71, 162]
train episode:360, reward = 0.8209219858156028, state count = 6, state = [9, 17, 18, 66, 71, 82]
train episode:361, reward = 0.9698581560283688, state count = 6, state = [9, 10, 17, 36, 66, 71]
train episode:362, reward = 0.8670212765957447, state count = 6, state = [9, 17, 25, 58, 66, 71]
train episode:363, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 152, 175]
train episode:364, reward = 0.8209219858156028, state count = 6, state = [4, 9, 17, 66, 71, 78]
train episode:365, reward = 0.8333333333333334, state count = 6, state = [9, 17, 19, 66, 71, 176]
train episode:366, reward = 0.8333333333333334, state count = 6, state = [9, 17, 33, 66, 71, 102]
train episode:367, reward = 0.8670212765957447, state count = 6, state = [3, 9, 17, 58, 66, 71]
train episode:368, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 159]
evaluate episode:36.9, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 159]
train episode:369, reward = 0.8670212765957447, state count = 6, state = [9, 15, 17, 58, 66, 71]
train episode:370, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 159]
train episode:371, reward = 0.8209219858156028, state count = 6, state = [9, 13, 17, 39, 66, 71]
train episode:372, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 183]
train episode:373, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 159]
train episode:374, reward = 0.9698581560283688, state count = 6, state = [6, 9, 17, 66, 71, 138]
train episode:375, reward = 0.8209219858156028, state count = 6, state = [17, 66, 71, 142, 164, 179]
train episode:376, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 151]
train episode:377, reward = 0.9698581560283688, state count = 6, state = [9, 13, 17, 45, 66, 71]
train episode:378, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 172]
evaluate episode:37.9, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 152]
train episode:379, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 152]
train episode:380, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 100]
train episode:381, reward = 0.8865248226950354, state count = 6, state = [9, 17, 58, 66, 71, 90]
train episode:382, reward = 0.8209219858156028, state count = 6, state = [5, 9, 17, 66, 71, 122]
train episode:383, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 122]
train episode:384, reward = 0.8226950354609929, state count = 6, state = [9, 17, 66, 69, 71, 141]
train episode:385, reward = 0.8936170212765957, state count = 6, state = [17, 66, 71, 89, 94, 140]
train episode:386, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 178]
train episode:387, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 178]
train episode:388, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 69, 71, 177]
evaluate episode:38.9, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 152]
train episode:389, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 130]
train episode:390, reward = 0.9716312056737588, state count = 6, state = [9, 17, 66, 71, 110, 172]
train episode:391, reward = 0.8209219858156028, state count = 6, state = [17, 21, 66, 71, 74, 77]
train episode:392, reward = 0.6861702127659575, state count = 6, state = [19, 36, 66, 81, 86, 99]
train episode:393, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 77]
train episode:394, reward = 0.851063829787234, state count = 6, state = [17, 44, 66, 71, 85, 145]
train episode:395, reward = 0.9698581560283688, state count = 6, state = [3, 17, 66, 71, 93, 98]
train episode:396, reward = 0.8209219858156028, state count = 6, state = [28, 65, 66, 139, 153, 169]
train episode:397, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 167]
train episode:398, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 112]
evaluate episode:39.9, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 93]
train episode:399, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 75]
train episode:400, reward = 0.973404255319149, state count = 6, state = [17, 21, 38, 66, 71, 90]
train episode:401, reward = 0.973404255319149, state count = 6, state = [17, 66, 71, 109, 134, 177]
train episode:402, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 175]
train episode:403, reward = 0.8014184397163121, state count = 6, state = [29, 36, 66, 71, 105, 157]
train episode:404, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 93]
train episode:405, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 118, 174]
train episode:406, reward = 0.9113475177304965, state count = 6, state = [17, 66, 67, 71, 76, 133]
train episode:407, reward = 0.8634751773049646, state count = 6, state = [9, 17, 58, 66, 71, 114]
train episode:408, reward = 0.5975177304964538, state count = 6, state = [10, 66, 71, 95, 98, 104]
evaluate episode:40.9, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 94]
train episode:409, reward = 0.8652482269503546, state count = 6, state = [9, 17, 58, 66, 71, 87]
train episode:410, reward = 0.9716312056737588, state count = 6, state = [4, 10, 17, 60, 66, 71]
train episode:411, reward = 0.9716312056737588, state count = 6, state = [17, 66, 71, 111, 128, 147]
train episode:412, reward = 0.9042553191489362, state count = 6, state = [4, 17, 66, 71, 79, 87]
train episode:413, reward = 0.851063829787234, state count = 6, state = [9, 17, 29, 66, 71, 147]
train episode:414, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 94, 97]
train episode:415, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 129, 144]
train episode:416, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 108, 176]
train episode:417, reward = 0.973404255319149, state count = 6, state = [9, 17, 66, 71, 78, 134]
train episode:418, reward = 0.8209219858156028, state count = 6, state = [17, 66, 71, 130, 171, 174]
evaluate episode:41.9, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 76, 94]
train episode:419, reward = 0.8226950354609929, state count = 6, state = [9, 17, 47, 66, 71, 94]
train episode:420, reward = 0.9716312056737588, state count = 6, state = [17, 25, 66, 71, 110, 139]
train episode:421, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 94, 107]
train episode:422, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 78, 81]
train episode:423, reward = 0.8209219858156028, state count = 6, state = [4, 9, 17, 66, 71, 94]
train episode:424, reward = 0.9698581560283688, state count = 6, state = [6, 9, 17, 66, 71, 138]
train episode:425, reward = 0.8936170212765957, state count = 6, state = [17, 66, 71, 87, 131, 132]
train episode:426, reward = 0.8173758865248227, state count = 6, state = [17, 22, 66, 71, 95, 118]
train episode:427, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 69, 71, 94]
train episode:428, reward = 0.8226950354609929, state count = 6, state = [17, 66, 71, 123, 139, 152]
evaluate episode:42.9, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 76, 94]
train episode:429, reward = 0.973404255319149, state count = 6, state = [9, 17, 34, 66, 71, 161]
train episode:430, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 128, 145]
train episode:431, reward = 0.8209219858156028, state count = 6, state = [12, 17, 66, 71, 136, 142]
train episode:432, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 76, 94]
train episode:433, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 148, 179]
train episode:434, reward = 0.8209219858156028, state count = 6, state = [17, 20, 66, 71, 129, 177]
train episode:435, reward = 0.9698581560283688, state count = 6, state = [5, 15, 17, 41, 66, 71]
train episode:436, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 130, 146]
train episode:437, reward = 0.8936170212765957, state count = 6, state = [9, 17, 66, 71, 88, 102]
train episode:438, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 132, 144]
evaluate episode:43.9, reward = 0.8209219858156028, state count = 6, state = [9, 10, 17, 66, 71, 94]
train episode:439, reward = 0.8209219858156028, state count = 6, state = [9, 10, 17, 66, 71, 94]
train episode:440, reward = 0.851063829787234, state count = 6, state = [9, 17, 29, 66, 71, 94]
train episode:441, reward = 0.8936170212765957, state count = 6, state = [9, 17, 66, 71, 77, 89]
train episode:442, reward = 0.8209219858156028, state count = 6, state = [4, 9, 17, 66, 71, 94]
train episode:443, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 94, 158]
train episode:444, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 94, 144]
train episode:445, reward = 0.8209219858156028, state count = 6, state = [9, 17, 38, 66, 71, 160]
train episode:446, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 94, 122]
train episode:447, reward = 0.8209219858156028, state count = 6, state = [8, 9, 17, 66, 71, 165]
train episode:448, reward = 0.9716312056737588, state count = 6, state = [9, 17, 66, 71, 109, 144]
evaluate episode:44.9, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 94, 104]
train episode:449, reward = 0.8829787234042553, state count = 6, state = [57, 66, 70, 71, 119, 124]
train episode:450, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 94, 160]
train episode:451, reward = 0.9698581560283688, state count = 6, state = [9, 17, 41, 42, 66, 71]
train episode:452, reward = 0.8209219858156028, state count = 6, state = [9, 13, 17, 66, 71, 94]
train episode:453, reward = 0.8226950354609929, state count = 6, state = [9, 17, 66, 69, 71, 141]
train episode:454, reward = 0.8209219858156028, state count = 6, state = [9, 11, 17, 66, 71, 94]
train episode:455, reward = 0.7960992907801419, state count = 6, state = [47, 66, 71, 134, 141, 183]
train episode:456, reward = 0.975177304964539, state count = 6, state = [9, 15, 17, 66, 71, 119]
train episode:457, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 94, 119]
train episode:458, reward = 0.9060283687943262, state count = 6, state = [4, 17, 66, 71, 84, 87]
evaluate episode:45.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 94, 119]
train episode:459, reward = 0.8209219858156028, state count = 6, state = [17, 66, 71, 94, 127, 143]
train episode:460, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 86, 140]
train episode:461, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 104, 119]
train episode:462, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 76, 119]
train episode:463, reward = 0.8528368794326241, state count = 6, state = [9, 17, 35, 66, 71, 119]
train episode:464, reward = 0.8209219858156028, state count = 6, state = [9, 17, 26, 66, 71, 119]
train episode:465, reward = 0.8226950354609929, state count = 6, state = [7, 9, 17, 66, 71, 123]
train episode:466, reward = 0.9060283687943262, state count = 6, state = [17, 66, 71, 84, 88, 136]
train episode:467, reward = 0.8953900709219859, state count = 6, state = [9, 17, 66, 71, 91, 119]
train episode:468, reward = 0.9698581560283688, state count = 6, state = [9, 17, 41, 66, 71, 93]
evaluate episode:46.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 152]
train episode:469, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 98, 119]
train episode:470, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 152]
train episode:471, reward = 0.975177304964539, state count = 6, state = [17, 66, 71, 84, 107, 140]
train episode:472, reward = 0.8953900709219859, state count = 6, state = [9, 17, 66, 71, 91, 118]
train episode:473, reward = 0.975177304964539, state count = 6, state = [4, 9, 17, 66, 71, 119]
train episode:474, reward = 0.898936170212766, state count = 6, state = [9, 17, 57, 66, 71, 119]
train episode:475, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 76, 119]
train episode:476, reward = 0.8226950354609929, state count = 6, state = [9, 17, 54, 66, 71, 135]
train episode:477, reward = 0.8936170212765957, state count = 6, state = [9, 17, 66, 71, 89, 119]
train episode:478, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 70, 71, 119]
evaluate episode:47.9, reward = 0.975177304964539, state count = 6, state = [4, 9, 17, 66, 71, 119]
train episode:479, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 159]
train episode:480, reward = 0.9716312056737588, state count = 6, state = [9, 17, 66, 71, 110, 119]
train episode:481, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 118, 119]
train episode:482, reward = 0.975177304964539, state count = 6, state = [4, 9, 17, 66, 71, 119]
train episode:483, reward = 0.8209219858156028, state count = 6, state = [4, 17, 26, 66, 71, 178]
train episode:484, reward = 0.975177304964539, state count = 6, state = [4, 9, 17, 66, 71, 119]
train episode:485, reward = 0.9716312056737588, state count = 6, state = [9, 17, 66, 71, 119, 133]
train episode:486, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 102]
train episode:487, reward = 0.5975177304964538, state count = 1, state = [66]
train episode:488, reward = 0.8829787234042553, state count = 6, state = [9, 17, 28, 66, 71, 153]
evaluate episode:48.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 126]
train episode:489, reward = 0.973404255319149, state count = 6, state = [9, 17, 50, 66, 71, 79]
train episode:490, reward = 0.8209219858156028, state count = 6, state = [9, 17, 39, 66, 71, 144]
train episode:491, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 70, 71, 119]
train episode:492, reward = 0.8209219858156028, state count = 6, state = [9, 17, 56, 66, 71, 108]
train episode:493, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 178]
train episode:494, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 159]
train episode:495, reward = 0.8971631205673759, state count = 6, state = [17, 28, 66, 71, 112, 138]
train episode:496, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 178]
train episode:497, reward = 0.9645390070921985, state count = 6, state = [17, 66, 71, 105, 109, 183]
train episode:498, reward = 0.9716312056737588, state count = 6, state = [9, 17, 48, 60, 66, 71]
evaluate episode:49.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 108, 119]
train episode:499, reward = 0.8209219858156028, state count = 6, state = [17, 66, 71, 104, 172, 178]
train episode:500, reward = 0.8226950354609929, state count = 6, state = [9, 17, 24, 54, 66, 71]
train episode:501, reward = 0.9716312056737588, state count = 6, state = [9, 17, 22, 66, 71, 119]
train episode:502, reward = 0.8528368794326241, state count = 6, state = [9, 17, 66, 71, 113, 119]
train episode:503, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 121, 151]
train episode:504, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 96, 156]
train episode:505, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 108, 119]
train episode:506, reward = 0.8776595744680851, state count = 6, state = [25, 41, 59, 66, 71, 99]
train episode:507, reward = 0.8670212765957447, state count = 6, state = [9, 17, 66, 67, 71, 172]
train episode:508, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 70, 71, 119]
evaluate episode:50.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 70, 71, 119]
train episode:509, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 121]
train episode:510, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 70, 71, 119]
train episode:511, reward = 0.8670212765957447, state count = 6, state = [9, 17, 58, 66, 71, 119]
train episode:512, reward = 0.9698581560283688, state count = 6, state = [7, 17, 20, 49, 66, 71]
train episode:513, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 122]
train episode:514, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 149]
train episode:515, reward = 0.898936170212766, state count = 6, state = [9, 17, 57, 66, 71, 119]
train episode:516, reward = 0.8333333333333334, state count = 6, state = [9, 17, 19, 66, 71, 144]
train episode:517, reward = 0.9716312056737588, state count = 6, state = [9, 17, 18, 66, 71, 119]
train episode:518, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 80, 143]
evaluate episode:51.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 126]
train episode:519, reward = 0.851063829787234, state count = 6, state = [5, 9, 17, 44, 66, 71]
train episode:520, reward = 0.6879432624113475, state count = 6, state = [59, 66, 71, 78, 137, 145]
train episode:521, reward = 0.8191489361702128, state count = 6, state = [34, 66, 71, 97, 121, 164]
train episode:522, reward = 0.8226950354609929, state count = 6, state = [17, 66, 71, 107, 141, 149]
train episode:523, reward = 0.8971631205673759, state count = 6, state = [9, 17, 41, 57, 66, 71]
train episode:524, reward = 0.8209219858156028, state count = 6, state = [17, 66, 71, 145, 151, 160]
train episode:525, reward = 0.5620567375886525, state count = 6, state = [15, 66, 71, 81, 132, 146]
train episode:526, reward = 0.8936170212765957, state count = 6, state = [9, 17, 66, 71, 87, 119]
train episode:527, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 138, 148]
train episode:528, reward = 0.8528368794326241, state count = 6, state = [17, 63, 66, 71, 113, 159]
evaluate episode:52.9, reward = 0.975177304964539, state count = 6, state = [9, 15, 17, 66, 71, 119]
train episode:529, reward = 0.6684397163120568, state count = 6, state = [4, 46, 70, 100, 124, 133]
train episode:530, reward = 0.975177304964539, state count = 6, state = [9, 15, 17, 66, 71, 119]
train episode:531, reward = 0.8209219858156028, state count = 6, state = [9, 17, 37, 66, 71, 74]
train episode:532, reward = 0.9698581560283688, state count = 6, state = [9, 17, 36, 39, 66, 71]
train episode:533, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 77, 119]
train episode:534, reward = 0.8209219858156028, state count = 6, state = [9, 17, 21, 66, 71, 137]
train episode:535, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 171]
train episode:536, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 68, 71, 119]
train episode:537, reward = 0.9716312056737588, state count = 6, state = [9, 17, 45, 66, 71, 119]
train episode:538, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 104, 132]
evaluate episode:53.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 137]
train episode:539, reward = 0.973404255319149, state count = 6, state = [9, 17, 66, 71, 109, 148]
train episode:540, reward = 0.8209219858156028, state count = 6, state = [17, 24, 55, 66, 71, 167]
train episode:541, reward = 0.973404255319149, state count = 6, state = [9, 17, 66, 71, 119, 123]
train episode:542, reward = 0.8333333333333334, state count = 6, state = [9, 17, 19, 66, 71, 119]
train episode:543, reward = 0.975177304964539, state count = 6, state = [17, 25, 46, 66, 71, 169]
train episode:544, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 140]
train episode:545, reward = 0.5975177304964538, state count = 2, state = [66, 94]
train episode:546, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 69, 71, 72]
train episode:547, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 80, 119]
train episode:548, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 98, 162]
