train episode:0, reward = 0.9504065040650407, state count = 6, state = [35, 55, 91, 103, 119, 142]
train episode:275, reward = 0.908130081300813, state count = 6, state = [1, 6, 21, 56, 136, 161]
train episode:276, reward = 0.49349593495934957, state count = 6, state = [6, 21, 37, 126, 136, 161]
train episode:277, reward = 0.7138211382113822, state count = 6, state = [6, 21, 51, 82, 136, 161]
train episode:278, reward = 0.9146341463414634, state count = 6, state = [6, 21, 53, 97, 136, 162]
evaluate episode:27.9, reward = 0.7747967479674797, state count = 6, state = [1, 6, 21, 46, 136, 161]
train episode:279, reward = 0.8284552845528456, state count = 6, state = [1, 6, 20, 21, 60, 136]
train episode:280, reward = 0.7747967479674797, state count = 6, state = [1, 6, 21, 46, 136, 161]
train episode:281, reward = 0.8341463414634146, state count = 6, state = [6, 7, 21, 136, 161, 163]
train episode:282, reward = 0.7333333333333333, state count = 6, state = [6, 21, 81, 115, 136, 145]
train episode:283, reward = 0.8764227642276423, state count = 6, state = [6, 21, 29, 35, 136, 161]
train episode:284, reward = 0.8300813008130081, state count = 6, state = [6, 21, 59, 136, 161, 163]
train episode:285, reward = 0.8341463414634146, state count = 6, state = [1, 6, 21, 29, 136, 161]
train episode:286, reward = 0.5178861788617887, state count = 2, state = [21, 136]
train episode:287, reward = 0.7747967479674797, state count = 6, state = [1, 6, 21, 107, 136, 161]
train episode:288, reward = 0.908130081300813, state count = 6, state = [3, 6, 21, 56, 136, 161]
evaluate episode:28.9, reward = 0.9601626016260163, state count = 6, state = [1, 6, 21, 48, 136, 161]
train episode:289, reward = 0.7747967479674797, state count = 6, state = [6, 21, 96, 101, 136, 161]
train episode:290, reward = 0.775609756097561, state count = 6, state = [6, 21, 82, 94, 136, 161]
train episode:291, reward = 0.9601626016260163, state count = 6, state = [6, 20, 21, 48, 136, 161]
train episode:292, reward = 0.8227642276422764, state count = 6, state = [1, 6, 21, 120, 136, 161]
train episode:293, reward = 0.9585365853658536, state count = 6, state = [6, 21, 48, 112, 136, 161]
train episode:294, reward = 0.7804878048780488, state count = 6, state = [4, 21, 66, 84, 136, 157]
train episode:295, reward = 0.7601626016260162, state count = 6, state = [6, 9, 21, 39, 59, 136]
train episode:296, reward = 0.7764227642276422, state count = 6, state = [6, 20, 21, 103, 136, 161]
train episode:297, reward = 0.8252032520325203, state count = 6, state = [6, 8, 21, 114, 136, 161]
train episode:298, reward = 0.7747967479674797, state count = 6, state = [1, 6, 21, 136, 153, 161]
evaluate episode:29.9, reward = 0.9601626016260163, state count = 6, state = [6, 8, 21, 48, 136, 161]
train episode:299, reward = 0.7065040650406504, state count = 6, state = [6, 21, 43, 136, 144, 161]
train episode:300, reward = 0.9666666666666667, state count = 6, state = [6, 21, 48, 92, 136, 161]
train episode:301, reward = 0.8357723577235773, state count = 6, state = [6, 21, 30, 110, 136, 161]
train episode:302, reward = 0.9959349593495935, state count = 6, state = [6, 21, 25, 125, 136, 161]
train episode:303, reward = 0.9959349593495935, state count = 6, state = [6, 18, 21, 47, 136, 161]
train episode:304, reward = 0.7951219512195122, state count = 6, state = [6, 21, 127, 129, 136, 161]
train episode:305, reward = 0.7747967479674797, state count = 6, state = [6, 21, 136, 140, 145, 151]
train episode:306, reward = 0.8967479674796748, state count = 6, state = [6, 8, 21, 55, 136, 161]
train episode:307, reward = 0.9959349593495935, state count = 6, state = [17, 21, 103, 125, 133, 136]
train episode:308, reward = 0.78130081300813, state count = 6, state = [6, 8, 21, 122, 136, 161]
evaluate episode:30.9, reward = 0.8699186991869918, state count = 6, state = [6, 8, 21, 80, 136, 161]
train episode:309, reward = 0.975609756097561, state count = 6, state = [6, 21, 48, 67, 136, 161]
train episode:310, reward = 0.775609756097561, state count = 6, state = [6, 8, 21, 127, 136, 161]
train episode:311, reward = 0.5178861788617887, state count = 1, state = [21]
train episode:312, reward = 0.8699186991869918, state count = 6, state = [6, 8, 21, 80, 136, 161]
train episode:313, reward = 0.967479674796748, state count = 6, state = [6, 21, 48, 80, 136, 161]
train episode:314, reward = 0.8634146341463415, state count = 6, state = [6, 21, 80, 136, 138, 161]
train episode:315, reward = 0.8674796747967479, state count = 6, state = [6, 21, 80, 96, 136, 161]
train episode:316, reward = 0.8268292682926829, state count = 6, state = [21, 53, 95, 97, 136, 141]
train episode:317, reward = 0.9065040650406504, state count = 6, state = [6, 21, 79, 136, 142, 161]
train episode:318, reward = 0.7747967479674797, state count = 6, state = [6, 21, 136, 141, 151, 161]
evaluate episode:31.9, reward = 0.8634146341463415, state count = 6, state = [1, 6, 21, 80, 136, 161]
train episode:319, reward = 0.8634146341463415, state count = 6, state = [1, 6, 21, 80, 136, 161]
train episode:320, reward = 0.891869918699187, state count = 6, state = [6, 21, 80, 133, 136, 161]
train episode:321, reward = 0.8406504065040651, state count = 6, state = [6, 21, 29, 31, 136, 150]
train episode:322, reward = 0.9308943089430894, state count = 6, state = [6, 21, 60, 80, 136, 161]
train episode:323, reward = 0.9788617886178862, state count = 6, state = [6, 21, 38, 106, 127, 136]
train episode:324, reward = 0.8089430894308943, state count = 6, state = [6, 21, 88, 106, 136, 161]
train episode:325, reward = 0.8626016260162601, state count = 6, state = [6, 21, 80, 131, 136, 161]
train episode:326, reward = 0.8634146341463415, state count = 6, state = [6, 21, 80, 136, 151, 161]
train episode:327, reward = 0.9146341463414634, state count = 6, state = [6, 21, 44, 80, 136, 161]
train episode:328, reward = 0.9512195121951219, state count = 6, state = [21, 61, 104, 108, 136, 148]
evaluate episode:32.9, reward = 0.8626016260162601, state count = 6, state = [6, 21, 80, 131, 136, 161]
train episode:329, reward = 0.9821138211382113, state count = 6, state = [6, 21, 68, 136, 140, 161]
train episode:330, reward = 0.775609756097561, state count = 6, state = [6, 21, 94, 118, 136, 161]
train episode:331, reward = 0.8398373983739837, state count = 6, state = [6, 21, 43, 112, 136, 151]
train episode:332, reward = 0.8601626016260162, state count = 6, state = [2, 6, 21, 80, 136, 161]
train episode:333, reward = 0.8674796747967479, state count = 6, state = [6, 21, 80, 94, 136, 161]
train episode:334, reward = 0.9121951219512195, state count = 6, state = [6, 21, 39, 66, 136, 161]
train episode:335, reward = 0.9983739837398374, state count = 6, state = [6, 21, 22, 47, 136, 146]
train episode:336, reward = 0.7747967479674797, state count = 6, state = [6, 21, 104, 131, 136, 161]
train episode:337, reward = 0.7747967479674797, state count = 6, state = [6, 21, 63, 131, 136, 161]
train episode:338, reward = 0.5991869918699188, state count = 5, state = [21, 63, 90, 119, 136]
evaluate episode:33.9, reward = 0.8934959349593496, state count = 6, state = [6, 21, 27, 29, 136, 161]
train episode:339, reward = 0.8455284552845529, state count = 6, state = [6, 21, 77, 136, 149, 161]
train episode:340, reward = 0.9219512195121952, state count = 6, state = [6, 21, 27, 91, 136, 161]
train episode:341, reward = 0.8333333333333334, state count = 6, state = [6, 21, 29, 74, 136, 161]
train episode:342, reward = 0.8934959349593496, state count = 6, state = [6, 21, 27, 29, 136, 161]
train episode:343, reward = 0.8934959349593496, state count = 6, state = [6, 21, 29, 97, 136, 161]
train episode:344, reward = 0.859349593495935, state count = 6, state = [6, 21, 29, 134, 136, 161]
train episode:345, reward = 0.8691056910569106, state count = 6, state = [6, 21, 41, 81, 110, 136]
train episode:346, reward = 0.8341463414634146, state count = 6, state = [6, 21, 29, 84, 136, 161]
train episode:347, reward = 0.7886178861788617, state count = 6, state = [6, 9, 21, 115, 136, 161]
train episode:348, reward = 0.8739837398373984, state count = 6, state = [6, 21, 29, 123, 136, 161]
evaluate episode:34.9, reward = 0.7764227642276422, state count = 6, state = [6, 21, 118, 130, 136, 161]
train episode:349, reward = 0.8943089430894309, state count = 6, state = [6, 21, 68, 105, 110, 136]
train episode:350, reward = 0.7764227642276422, state count = 6, state = [6, 21, 118, 130, 136, 161]
train episode:351, reward = 0.7796747967479675, state count = 6, state = [6, 21, 42, 130, 136, 161]
train episode:352, reward = 0.7869918699186992, state count = 6, state = [21, 59, 74, 104, 126, 136]
train episode:353, reward = 0.7764227642276422, state count = 6, state = [6, 21, 53, 116, 136, 161]
train episode:354, reward = 0.9869918699186991, state count = 6, state = [6, 17, 21, 43, 136, 143]
train episode:355, reward = 0.4926829268292683, state count = 6, state = [6, 21, 130, 136, 158, 161]
train episode:356, reward = 0.8292682926829268, state count = 6, state = [6, 21, 110, 130, 136, 161]
train episode:357, reward = 0.7764227642276422, state count = 6, state = [6, 15, 21, 136, 143, 161]
train episode:358, reward = 0.4943089430894309, state count = 6, state = [6, 14, 21, 130, 136, 161]
evaluate episode:35.9, reward = 0.4926829268292683, state count = 6, state = [6, 21, 104, 130, 136, 161]
train episode:359, reward = 0.9211382113821138, state count = 6, state = [6, 10, 18, 21, 136, 137]
train episode:360, reward = 0.9951219512195122, state count = 6, state = [6, 21, 26, 105, 136, 161]
train episode:361, reward = 0.9943089430894309, state count = 6, state = [6, 21, 26, 49, 136, 161]
train episode:362, reward = 0.7747967479674797, state count = 6, state = [6, 21, 103, 104, 136, 161]
train episode:363, reward = 0.7837398373983739, state count = 6, state = [6, 21, 42, 136, 149, 161]
train episode:364, reward = 0.7967479674796748, state count = 6, state = [6, 21, 97, 136, 146, 161]
train episode:365, reward = 0.4926829268292683, state count = 6, state = [6, 21, 104, 130, 136, 161]
train episode:366, reward = 0.7861788617886178, state count = 6, state = [6, 14, 21, 85, 136, 161]
train episode:367, reward = 0.8300813008130081, state count = 6, state = [6, 21, 104, 111, 136, 161]
train episode:368, reward = 0.9934959349593496, state count = 6, state = [6, 21, 40, 104, 136, 161]
evaluate episode:36.9, reward = 0.7747967479674797, state count = 6, state = [6, 21, 81, 104, 136, 161]
train episode:369, reward = 0.7747967479674797, state count = 6, state = [6, 21, 53, 104, 136, 161]
train episode:370, reward = 0.7747967479674797, state count = 4, state = [6, 21, 136, 161]
train episode:371, reward = 0.8951219512195122, state count = 6, state = [6, 21, 104, 123, 136, 161]
train episode:372, reward = 0.8341463414634146, state count = 6, state = [6, 21, 29, 104, 136, 161]
train episode:373, reward = 0.5593495934959349, state count = 6, state = [6, 21, 63, 104, 136, 161]
train episode:374, reward = 0.9878048780487805, state count = 6, state = [6, 21, 33, 104, 136, 161]
train episode:375, reward = 0.8707317073170732, state count = 6, state = [6, 18, 20, 21, 43, 136]
train episode:376, reward = 0.8699186991869918, state count = 6, state = [6, 21, 81, 110, 136, 161]
train episode:377, reward = 0.7747967479674797, state count = 6, state = [6, 21, 81, 128, 136, 161]
train episode:378, reward = 0.7764227642276422, state count = 6, state = [6, 21, 53, 130, 136, 161]
evaluate episode:37.9, reward = 0.9642276422764228, state count = 6, state = [6, 21, 48, 81, 136, 161]
train episode:379, reward = 0.7162601626016261, state count = 6, state = [6, 21, 73, 81, 136, 161]
train episode:380, reward = 0.9959349593495935, state count = 6, state = [4, 6, 17, 21, 118, 136]
train episode:381, reward = 0.9601626016260163, state count = 6, state = [6, 21, 48, 136, 155, 161]
train episode:382, reward = 0.8796747967479674, state count = 6, state = [6, 21, 91, 103, 136, 161]
train episode:383, reward = 0.9341463414634147, state count = 6, state = [21, 25, 43, 69, 74, 82]
train episode:384, reward = 0.7910569105691057, state count = 6, state = [10, 21, 39, 66, 69, 117]
train episode:385, reward = 0.8308943089430895, state count = 6, state = [6, 21, 110, 134, 136, 161]
train episode:386, reward = 0.8097560975609757, state count = 6, state = [6, 12, 21, 57, 111, 136]
train episode:387, reward = 0.8154471544715447, state count = 6, state = [6, 21, 125, 136, 155, 161]
train episode:388, reward = 0.9463414634146341, state count = 6, state = [21, 27, 102, 117, 136, 160]
evaluate episode:38.9, reward = 0.9601626016260163, state count = 6, state = [6, 21, 48, 53, 136, 161]
train episode:389, reward = 0.9601626016260163, state count = 6, state = [6, 21, 48, 136, 157, 161]
train episode:390, reward = 0.9349593495934959, state count = 6, state = [6, 21, 37, 39, 75, 136]
train episode:391, reward = 0.9804878048780488, state count = 6, state = [6, 21, 48, 62, 136, 161]
train episode:392, reward = 0.9601626016260163, state count = 6, state = [6, 21, 48, 53, 136, 161]
train episode:393, reward = 0.775609756097561, state count = 6, state = [6, 21, 34, 99, 136, 161]
train episode:394, reward = 0.8170731707317073, state count = 6, state = [6, 21, 63, 108, 125, 136]
train episode:395, reward = 0.9585365853658536, state count = 6, state = [6, 21, 48, 113, 136, 161]
train episode:396, reward = 0.9943089430894309, state count = 6, state = [6, 21, 25, 48, 136, 161]
train episode:397, reward = 0.9959349593495935, state count = 6, state = [6, 21, 25, 136, 150, 161]
train episode:398, reward = 0.9959349593495935, state count = 6, state = [6, 21, 25, 64, 136, 161]
evaluate episode:39.9, reward = 0.9959349593495935, state count = 6, state = [6, 21, 25, 53, 136, 161]
train episode:399, reward = 0.7747967479674797, state count = 6, state = [6, 21, 104, 136, 149, 161]
train episode:400, reward = 0.7747967479674797, state count = 6, state = [6, 21, 72, 136, 158, 161]
train episode:401, reward = 0.9951219512195122, state count = 6, state = [6, 21, 25, 50, 136, 161]
train episode:402, reward = 0.843089430894309, state count = 6, state = [18, 21, 31, 66, 68, 132]
train episode:403, reward = 0.9959349593495935, state count = 6, state = [3, 6, 21, 25, 136, 161]
train episode:404, reward = 0.9959349593495935, state count = 6, state = [6, 21, 25, 136, 151, 161]
train episode:405, reward = 0.7894308943089431, state count = 6, state = [6, 11, 21, 42, 136, 161]
train episode:406, reward = 0.9959349593495935, state count = 6, state = [6, 21, 25, 39, 136, 161]
train episode:407, reward = 0.9959349593495935, state count = 6, state = [6, 21, 25, 39, 136, 161]
train episode:408, reward = 0.8089430894308943, state count = 6, state = [6, 21, 57, 109, 111, 136]
evaluate episode:40.9, reward = 0.9300813008130081, state count = 6, state = [6, 21, 25, 111, 136, 161]
train episode:409, reward = 0.9300813008130081, state count = 6, state = [6, 21, 25, 111, 136, 161]
train episode:410, reward = 0.9048780487804878, state count = 6, state = [6, 21, 79, 126, 136, 161]
train episode:411, reward = 0.9934959349593496, state count = 6, state = [21, 47, 48, 52, 136, 159]
train episode:412, reward = 0.9772357723577236, state count = 6, state = [6, 21, 26, 55, 102, 136]
train episode:413, reward = 0.9227642276422764, state count = 6, state = [6, 18, 21, 75, 136, 161]
train episode:414, reward = 0.9959349593495935, state count = 6, state = [6, 9, 21, 22, 122, 136]
train episode:415, reward = 0.9186991869918699, state count = 6, state = [21, 34, 76, 79, 130, 136]
train episode:416, reward = 0.7853658536585366, state count = 6, state = [6, 7, 21, 115, 118, 136]
train episode:417, reward = 0.9943089430894309, state count = 6, state = [6, 21, 25, 81, 136, 161]
train episode:418, reward = 0.8479674796747968, state count = 6, state = [21, 56, 89, 90, 136, 161]
evaluate episode:41.9, reward = 0.9300813008130081, state count = 6, state = [6, 21, 25, 111, 136, 161]
train episode:419, reward = 0.9959349593495935, state count = 6, state = [6, 21, 25, 41, 136, 161]
train episode:420, reward = 0.8178861788617886, state count = 6, state = [6, 21, 37, 125, 136, 161]
train episode:421, reward = 0.9959349593495935, state count = 6, state = [6, 21, 25, 136, 146, 161]
train episode:422, reward = 0.9455284552845529, state count = 6, state = [6, 21, 25, 113, 136, 161]
train episode:423, reward = 0.7747967479674797, state count = 6, state = [6, 21, 71, 117, 136, 161]
train episode:424, reward = 0.9065040650406504, state count = 6, state = [6, 21, 79, 136, 155, 161]
train episode:425, reward = 0.7747967479674797, state count = 6, state = [6, 21, 83, 85, 136, 161]
train episode:426, reward = 0.7853658536585366, state count = 6, state = [6, 12, 21, 101, 131, 136]
train episode:427, reward = 0.4926829268292683, state count = 6, state = [6, 21, 42, 136, 151, 161]
train episode:428, reward = 0.7747967479674797, state count = 6, state = [1, 6, 21, 136, 138, 146]
evaluate episode:42.9, reward = 0.9959349593495935, state count = 6, state = [6, 21, 25, 130, 136, 161]
train episode:429, reward = 0.9959349593495935, state count = 6, state = [6, 21, 25, 53, 136, 161]
train episode:430, reward = 0.9959349593495935, state count = 6, state = [6, 8, 21, 25, 136, 161]
train episode:431, reward = 0.9300813008130081, state count = 6, state = [6, 21, 25, 111, 136, 161]
train episode:432, reward = 0.9991869918699187, state count = 6, state = [6, 21, 25, 40, 136, 161]
train episode:433, reward = 0.7861788617886178, state count = 6, state = [6, 21, 63, 131, 136, 147]
train episode:434, reward = 0.9959349593495935, state count = 6, state = [6, 21, 25, 130, 136, 161]
train episode:435, reward = 0.9959349593495935, state count = 6, state = [6, 21, 25, 130, 136, 161]
train episode:436, reward = 0.9959349593495935, state count = 6, state = [6, 21, 25, 104, 136, 161]
train episode:437, reward = 0.8089430894308943, state count = 6, state = [6, 21, 88, 136, 157, 161]
train episode:438, reward = 0.8089430894308943, state count = 6, state = [6, 21, 53, 88, 136, 161]
evaluate episode:43.9, reward = 0.8357723577235773, state count = 6, state = [6, 21, 29, 53, 136, 161]
train episode:439, reward = 0.7772357723577236, state count = 6, state = [6, 21, 53, 136, 157, 161]
train episode:440, reward = 0.9308943089430894, state count = 6, state = [21, 53, 75, 120, 136, 137]
train episode:441, reward = 0.8357723577235773, state count = 6, state = [6, 21, 29, 53, 136, 161]
train episode:442, reward = 0.8382113821138212, state count = 6, state = [5, 6, 21, 29, 136, 161]
train episode:443, reward = 0.8447154471544716, state count = 6, state = [2, 6, 21, 29, 136, 161]
train episode:444, reward = 0.848780487804878, state count = 6, state = [6, 21, 29, 57, 136, 161]
train episode:445, reward = 0.9504065040650407, state count = 6, state = [6, 21, 62, 104, 136, 161]
train episode:446, reward = 0.7894308943089431, state count = 6, state = [3, 6, 7, 21, 136, 161]
train episode:447, reward = 0.7894308943089431, state count = 6, state = [2, 6, 21, 136, 152, 161]
train episode:448, reward = 0.8357723577235773, state count = 6, state = [6, 21, 120, 136, 143, 161]
evaluate episode:44.9, reward = 0.8300813008130081, state count = 6, state = [6, 8, 21, 111, 136, 161]
train episode:449, reward = 0.8853658536585366, state count = 6, state = [21, 51, 58, 109, 136, 147]
train episode:450, reward = 0.8300813008130081, state count = 6, state = [6, 8, 21, 111, 136, 161]
train episode:451, reward = 0.8691056910569106, state count = 6, state = [6, 21, 51, 91, 136, 161]
train episode:452, reward = 0.4886178861788618, state count = 6, state = [21, 78, 105, 107, 136, 137]
train episode:453, reward = 0.8967479674796748, state count = 6, state = [6, 8, 21, 55, 136, 161]
train episode:454, reward = 0.775609756097561, state count = 6, state = [6, 8, 21, 136, 148, 161]
train episode:455, reward = 0.9065040650406504, state count = 6, state = [6, 21, 79, 136, 145, 161]
train episode:456, reward = 0.8975609756097561, state count = 6, state = [13, 21, 45, 119, 136, 139]
train episode:457, reward = 0.9601626016260163, state count = 6, state = [6, 21, 48, 127, 136, 161]
train episode:458, reward = 0.9357723577235773, state count = 6, state = [6, 16, 21, 53, 136, 139]
evaluate episode:45.9, reward = 0.932520325203252, state count = 6, state = [6, 8, 18, 21, 136, 161]
train episode:459, reward = 0.932520325203252, state count = 6, state = [6, 18, 21, 136, 139, 161]
train episode:460, reward = 0.9219512195121952, state count = 6, state = [6, 18, 21, 42, 136, 161]
train episode:461, reward = 0.8739837398373984, state count = 6, state = [6, 7, 21, 91, 136, 161]
train episode:462, reward = 0.9211382113821138, state count = 6, state = [6, 18, 21, 83, 136, 161]
train episode:463, reward = 0.7747967479674797, state count = 6, state = [6, 21, 72, 102, 136, 161]
train episode:464, reward = 0.759349593495935, state count = 6, state = [6, 19, 21, 123, 136, 161]
train episode:465, reward = 0.4886178861788618, state count = 6, state = [6, 20, 21, 42, 136, 161]
train episode:466, reward = 0.9211382113821138, state count = 6, state = [6, 18, 20, 21, 136, 161]
train episode:467, reward = 0.8975609756097561, state count = 6, state = [6, 21, 58, 81, 136, 161]
train episode:468, reward = 0.7747967479674797, state count = 6, state = [6, 21, 84, 85, 136, 143]
evaluate episode:46.9, reward = 0.7804878048780488, state count = 6, state = [6, 20, 21, 37, 136, 161]
train episode:469, reward = 0.9959349593495935, state count = 6, state = [6, 21, 54, 106, 131, 136]
train episode:470, reward = 0.7747967479674797, state count = 6, state = [6, 21, 85, 136, 159, 161]
train episode:471, reward = 0.9764227642276423, state count = 6, state = [6, 21, 67, 126, 136, 139]
train episode:472, reward = 0.7617886178861789, state count = 6, state = [6, 19, 21, 31, 103, 136]
train episode:473, reward = 0.9601626016260163, state count = 6, state = [4, 10, 21, 48, 136, 151]
train episode:474, reward = 0.8886178861788618, state count = 6, state = [6, 21, 65, 82, 136, 161]
train episode:475, reward = 0.7804878048780488, state count = 6, state = [6, 20, 21, 37, 136, 161]
train episode:476, reward = 0.8317073170731707, state count = 6, state = [6, 20, 21, 111, 136, 161]
train episode:477, reward = 0.8439024390243902, state count = 6, state = [6, 21, 71, 77, 136, 161]
train episode:478, reward = 0.5471544715447154, state count = 6, state = [6, 21, 49, 96, 107, 136]
evaluate episode:47.9, reward = 0.7764227642276422, state count = 6, state = [6, 20, 21, 107, 136, 161]
train episode:479, reward = 0.8447154471544716, state count = 6, state = [6, 21, 29, 114, 122, 136]
train episode:480, reward = 0.8089430894308943, state count = 6, state = [6, 20, 21, 89, 136, 161]
train episode:481, reward = 0.7878048780487805, state count = 6, state = [6, 13, 20, 21, 136, 161]
train episode:482, reward = 0.8406504065040651, state count = 6, state = [21, 107, 109, 112, 118, 136]
train episode:483, reward = 0.7902439024390244, state count = 6, state = [6, 20, 21, 39, 136, 161]
train episode:484, reward = 0.8577235772357723, state count = 6, state = [6, 20, 21, 45, 136, 161]
train episode:485, reward = 0.90000, state count = 6, state = [21, 34, 55, 87, 116, 136]
train episode:486, reward = 0.9008130081300812, state count = 6, state = [6, 9, 21, 135, 136, 162]
train episode:487, reward = 0.8235772357723578, state count = 6, state = [6, 20, 21, 28, 136, 161]
train episode:488, reward = 0.967479674796748, state count = 6, state = [6, 11, 21, 38, 136, 163]
evaluate episode:48.9, reward = 0.8089430894308943, state count = 6, state = [6, 20, 21, 89, 136, 161]
train episode:489, reward = 0.8439024390243902, state count = 6, state = [6, 21, 38, 109, 136, 161]
train episode:490, reward = 0.7747967479674797, state count = 6, state = [6, 21, 136, 141, 146, 161]
train episode:491, reward = 0.7764227642276422, state count = 6, state = [6, 21, 116, 136, 143, 161]
train episode:492, reward = 0.8894308943089431, state count = 6, state = [6, 20, 21, 79, 136, 161]
train episode:493, reward = 0.7796747967479675, state count = 6, state = [6, 21, 37, 130, 136, 161]
train episode:494, reward = 0.8902439024390244, state count = 6, state = [6, 21, 52, 65, 104, 136]
train episode:495, reward = 0.9089430894308943, state count = 6, state = [6, 21, 56, 117, 136, 161]
train episode:496, reward = 0.7747967479674797, state count = 6, state = [6, 21, 24, 136, 143, 161]
train episode:497, reward = 0.8292682926829268, state count = 6, state = [6, 21, 114, 127, 136, 156]
train episode:498, reward = 0.7772357723577236, state count = 6, state = [6, 20, 21, 136, 152, 161]
evaluate episode:49.9, reward = 0.8089430894308943, state count = 6, state = [6, 20, 21, 89, 136, 161]
train episode:499, reward = 0.8089430894308943, state count = 6, state = [6, 20, 21, 89, 136, 161]
train episode:500, reward = 0.8658536585365854, state count = 6, state = [6, 21, 66, 87, 136, 161]
train episode:501, reward = 0.7788617886178861, state count = 6, state = [6, 20, 21, 41, 136, 161]
train episode:502, reward = 0.9211382113821138, state count = 6, state = [6, 18, 20, 21, 136, 161]
train episode:503, reward = 0.9170731707317074, state count = 6, state = [6, 21, 108, 136, 149, 162]
train episode:504, reward = 0.8032520325203252, state count = 6, state = [5, 6, 21, 31, 60, 136]
train episode:505, reward = 0.9975609756097561, state count = 6, state = [6, 13, 21, 23, 74, 136]
train episode:506, reward = 0.7764227642276422, state count = 6, state = [6, 20, 21, 104, 136, 161]
train episode:507, reward = 0.9975609756097561, state count = 6, state = [6, 20, 21, 23, 136, 161]
train episode:508, reward = 0.8455284552845529, state count = 6, state = [6, 20, 21, 77, 136, 161]
evaluate episode:50.9, reward = 0.7764227642276422, state count = 6, state = [6, 20, 21, 104, 136, 161]
train episode:509, reward = 0.7764227642276422, state count = 6, state = [6, 20, 21, 136, 142, 161]
train episode:510, reward = 0.7764227642276422, state count = 6, state = [6, 21, 116, 136, 148, 161]
train episode:511, reward = 0.7097560975609756, state count = 6, state = [6, 20, 21, 73, 136, 161]
train episode:512, reward = 0.9764227642276423, state count = 6, state = [6, 21, 56, 61, 78, 136]
train episode:513, reward = 0.9959349593495935, state count = 6, state = [6, 21, 47, 136, 141, 161]
train episode:514, reward = 0.8471544715447155, state count = 6, state = [6, 21, 64, 77, 136, 161]
train episode:515, reward = 0.8300813008130081, state count = 6, state = [6, 7, 21, 109, 136, 146]
train episode:516, reward = 0.8674796747967479, state count = 6, state = [6, 20, 21, 91, 136, 161]
train episode:517, reward = 0.9829268292682927, state count = 6, state = [21, 30, 38, 82, 136, 162]
train episode:518, reward = 0.9788617886178862, state count = 6, state = [6, 21, 38, 99, 136, 161]
evaluate episode:51.9, reward = 0.7764227642276422, state count = 6, state = [6, 20, 21, 104, 136, 161]
train episode:519, reward = 0.9479674796747968, state count = 6, state = [6, 21, 27, 83, 136, 161]
train episode:520, reward = 0.7764227642276422, state count = 6, state = [6, 20, 21, 104, 136, 161]
train episode:521, reward = 0.9601626016260163, state count = 6, state = [6, 12, 21, 48, 136, 161]
train episode:522, reward = 0.49105691056910566, state count = 6, state = [6, 20, 21, 131, 136, 161]
train episode:523, reward = 0.7894308943089431, state count = 6, state = [6, 21, 39, 136, 151, 161]
train episode:524, reward = 0.7959349593495935, state count = 6, state = [6, 21, 32, 81, 136, 161]
train episode:525, reward = 0.8910569105691057, state count = 6, state = [6, 21, 119, 125, 136, 156]
train episode:526, reward = 0.926829268292683, state count = 6, state = [6, 21, 55, 58, 64, 136]
train episode:527, reward = 0.49105691056910566, state count = 6, state = [6, 20, 21, 131, 136, 161]
train episode:528, reward = 0.9959349593495935, state count = 6, state = [6, 20, 21, 54, 136, 161]
evaluate episode:52.9, reward = 0.7764227642276422, state count = 6, state = [6, 20, 21, 104, 136, 161]
train episode:529, reward = 0.9959349593495935, state count = 6, state = [6, 20, 21, 47, 136, 161]
train episode:530, reward = 0.9959349593495935, state count = 6, state = [6, 21, 24, 38, 47, 136]
train episode:531, reward = 0.832520325203252, state count = 6, state = [6, 21, 46, 110, 136, 161]
train episode:532, reward = 0.8455284552845529, state count = 6, state = [6, 21, 127, 134, 136, 144]
train episode:533, reward = 0.8300813008130081, state count = 6, state = [6, 21, 37, 110, 136, 161]
train episode:534, reward = 0.9414634146341463, state count = 6, state = [11, 21, 63, 64, 75, 140]
train episode:535, reward = 0.824390243902439, state count = 6, state = [6, 13, 21, 136, 161, 163]
train episode:536, reward = 0.7853658536585366, state count = 6, state = [6, 7, 21, 104, 136, 161]
train episode:537, reward = 0.7764227642276422, state count = 6, state = [6, 21, 107, 116, 118, 136]
train episode:538, reward = 0.9333333333333333, state count = 6, state = [6, 21, 71, 92, 136, 161]
evaluate episode:53.9, reward = 0.7113821138211383, state count = 6, state = [6, 7, 21, 82, 136, 161]
train episode:539, reward = 0.5593495934959349, state count = 6, state = [6, 21, 63, 77, 136, 161]
train episode:540, reward = 0.7113821138211383, state count = 6, state = [6, 7, 21, 82, 136, 161]
train episode:541, reward = 0.9414634146341463, state count = 6, state = [6, 21, 76, 131, 136, 141]
train episode:542, reward = 0.7788617886178861, state count = 6, state = [6, 7, 21, 136, 156, 161]
train episode:543, reward = 0.8089430894308943, state count = 6, state = [6, 21, 88, 136, 149, 161]
train episode:544, reward = 0.9951219512195122, state count = 6, state = [6, 21, 26, 30, 135, 136]
train episode:545, reward = 0.7853658536585366, state count = 6, state = [6, 7, 21, 108, 136, 161]
train episode:546, reward = 0.7861788617886178, state count = 6, state = [6, 7, 11, 21, 136, 161]
train episode:547, reward = 0.9959349593495935, state count = 6, state = [6, 21, 25, 94, 130, 136]
train episode:548, reward = 0.4845528455284553, state count = 6, state = [21, 53, 85, 98, 125, 152]
