max = 6, decision tree, 10folds
train episode:0, reward = 0.937395427596303, state count = 6, state = [64, 65, 137, 159, 172, 180]
train episode:273, reward = 0.9760191309801127, state count = 6, state = [28, 64, 66, 77, 97, 140]
train episode:274, reward = 0.9880101897816094, state count = 6, state = [28, 63, 64, 66, 76, 88]
train episode:275, reward = 0.9365832440180777, state count = 6, state = [28, 64, 66, 77, 93, 140]
train episode:276, reward = 0.959754822108563, state count = 6, state = [28, 64, 66, 70, 77, 180]
train episode:277, reward = 0.9770333280837425, state count = 6, state = [28, 64, 66, 77, 140, 168]
train episode:278, reward = 0.9794702860563513, state count = 6, state = [28, 50, 64, 66, 77, 119]
evaluate episode:27.9, reward = 0.9495901423095896, state count = 6, state = [28, 64, 66, 77, 140, 151]
train episode:279, reward = 0.9979670657195371, state count = 6, state = [28, 40, 47, 64, 66, 77]
train episode:280, reward = 0.9349580523097712, state count = 6, state = [28, 64, 66, 77, 101, 140]
train episode:281, reward = 0.9605715440806598, state count = 6, state = [28, 64, 66, 77, 127, 143]
train episode:282, reward = 0.9642267841379331, state count = 6, state = [28, 56, 64, 66, 77, 140]
train episode:283, reward = 0.9495901423095896, state count = 6, state = [28, 64, 66, 77, 140, 151]
train episode:284, reward = 0.9770333280837425, state count = 6, state = [28, 64, 66, 77, 140, 168]
train episode:285, reward = 0.9876012070230054, state count = 6, state = [28, 62, 64, 66, 77, 170]
train episode:286, reward = 0.9735747318888193, state count = 6, state = [28, 58, 64, 66, 77, 140]
train episode:287, reward = 0.9815028130988812, state count = 6, state = [28, 64, 66, 77, 140, 162]
train episode:288, reward = 0.9865828770841052, state count = 6, state = [28, 48, 64, 66, 77, 152]
evaluate episode:28.9, reward = 0.9581300426761844, state count = 6, state = [28, 64, 66, 77, 140, 176]
train episode:289, reward = 0.9719503714496955, state count = 6, state = [28, 64, 66, 77, 140, 171]
train episode:290, reward = 0.9745938897382389, state count = 6, state = [1, 28, 64, 66, 77, 120]
train episode:291, reward = 0.9605690704250914, state count = 6, state = [21, 28, 34, 64, 66, 176]
train episode:292, reward = 0.9485759519232866, state count = 6, state = [28, 64, 66, 77, 140, 181]
train episode:293, reward = 0.9741882169423809, state count = 6, state = [28, 55, 64, 66, 77, 176]
train episode:294, reward = 0.9975609756097562, state count = 6, state = [28, 47, 64, 66, 76, 81]
train episode:295, reward = 0.9782491247575171, state count = 6, state = [28, 64, 65, 66, 102, 112]
train episode:296, reward = 0.9646337038375652, state count = 6, state = [28, 64, 66, 77, 130, 176]
train episode:297, reward = 0.9817068880039258, state count = 6, state = [28, 64, 66, 77, 109, 176]
train episode:298, reward = 0.9439036321895505, state count = 6, state = [28, 50, 64, 66, 77, 130]
evaluate episode:29.9, reward = 0.9394308388909977, state count = 6, state = [28, 50, 64, 66, 77, 96]
train episode:299, reward = 0.9613812540033168, state count = 6, state = [28, 50, 64, 66, 77, 142]
train episode:300, reward = 0.9394308388909977, state count = 6, state = [28, 50, 64, 66, 77, 96]
train episode:301, reward = 0.8374085683667178, state count = 6, state = [10, 24, 28, 64, 136, 146]
train episode:302, reward = 0.9815036393300691, state count = 6, state = [28, 64, 66, 77, 79, 144]
train episode:303, reward = 0.9394308388909977, state count = 6, state = [28, 50, 64, 66, 77, 96]
train episode:304, reward = 0.9493897879638873, state count = 6, state = [12, 28, 64, 66, 77, 149]
train episode:305, reward = 0.9404471007329309, state count = 6, state = [28, 50, 64, 66, 77, 127]
train episode:306, reward = 0.9477612913308298, state count = 6, state = [28, 37, 64, 66, 77, 179]
train episode:307, reward = 0.9630089244051867, state count = 6, state = [28, 64, 66, 77, 176, 178]
train episode:308, reward = 0.9815044588439299, state count = 6, state = [3, 28, 46, 64, 66, 77]
evaluate episode:30.9, reward = 0.9378048243101669, state count = 6, state = [28, 50, 64, 66, 77, 138]
train episode:309, reward = 0.9804882003606601, state count = 6, state = [28, 64, 66, 77, 82, 111]
train episode:310, reward = 0.9806922853416948, state count = 6, state = [28, 64, 66, 75, 77, 156]
train episode:311, reward = 0.9943093520066955, state count = 6, state = [28, 64, 66, 68, 77, 92]
train episode:312, reward = 0.9788621824211656, state count = 6, state = [28, 64, 66, 77, 79, 102]
train episode:313, reward = 0.9378048243101669, state count = 6, state = [28, 50, 64, 66, 77, 138]
train episode:314, reward = 0.9798784459424308, state count = 6, state = [28, 64, 66, 77, 79, 96]
train episode:315, reward = 0.9971544715447156, state count = 6, state = [28, 40, 64, 66, 116, 134]
train episode:316, reward = 0.9613812556826484, state count = 6, state = [28, 43, 64, 66, 77, 105]
train episode:317, reward = 0.939838581463154, state count = 6, state = [28, 50, 64, 66, 70, 77]
train episode:318, reward = 0.9979674796747968, state count = 6, state = [11, 26, 28, 64, 66, 77]
evaluate episode:31.9, reward = 0.9378048243101669, state count = 6, state = [28, 50, 64, 66, 77, 138]
train episode:319, reward = 0.9867881988929241, state count = 6, state = [28, 50, 64, 66, 76, 77]
train episode:320, reward = 0.9995934959349594, state count = 6, state = [17, 28, 47, 64, 66, 79]
train episode:321, reward = 0.9745914110446756, state count = 6, state = [28, 64, 66, 77, 106, 182]
train episode:322, reward = 0.9747975574053507, state count = 6, state = [28, 64, 66, 77, 113, 140]
train episode:323, reward = 0.9737812938840855, state count = 6, state = [28, 50, 64, 66, 77, 120]
train episode:324, reward = 0.9154499782677687, state count = 6, state = [28, 56, 64, 85, 132, 153]
train episode:325, reward = 0.9382096759128318, state count = 6, state = [28, 64, 66, 73, 77, 135]
train episode:326, reward = 0.9658552807709905, state count = 6, state = [28, 64, 66, 77, 122, 175]
train episode:327, reward = 0.9684934277171477, state count = 6, state = [28, 50, 64, 66, 77, 152]
train episode:328, reward = 0.9709349324802865, state count = 6, state = [28, 32, 64, 66, 90, 97]
evaluate episode:32.9, reward = 0.9823178859672661, state count = 6, state = [28, 45, 50, 64, 66, 77]
train episode:329, reward = 0.9823178859672661, state count = 6, state = [28, 45, 50, 64, 66, 77]
train episode:330, reward = 0.8111832406459799, state count = 6, state = [28, 64, 82, 99, 115, 125]
train episode:331, reward = 0.9823178859672661, state count = 6, state = [28, 45, 50, 64, 66, 77]
train episode:332, reward = 0.9536593241919249, state count = 6, state = [28, 50, 64, 66, 77, 181]
train episode:333, reward = 0.9565069173855131, state count = 6, state = [28, 64, 66, 77, 129, 146]
train episode:334, reward = 0.9906491596002909, state count = 6, state = [28, 38, 64, 66, 77, 157]
train episode:335, reward = 0.9390255766917361, state count = 6, state = [13, 28, 50, 64, 66, 77]
train episode:336, reward = 0.9382105004646879, state count = 6, state = [28, 50, 64, 66, 77, 115]
train episode:337, reward = 0.9378048243101669, state count = 6, state = [28, 50, 64, 66, 77, 138]
train episode:338, reward = 0.958742280825972, state count = 6, state = [28, 50, 64, 66, 77, 146]
evaluate episode:33.9, reward = 0.9396336803269216, state count = 6, state = [28, 50, 64, 66, 77, 116]
train episode:339, reward = 0.7685060705657188, state count = 6, state = [28, 64, 71, 100, 127, 138]
train episode:340, reward = 0.9758121617469133, state count = 6, state = [14, 28, 64, 66, 113, 120]
train episode:341, reward = 0.9467475148997864, state count = 6, state = [28, 50, 64, 66, 77, 81]
train episode:342, reward = 0.9861780271607717, state count = 6, state = [28, 50, 64, 66, 77, 163]
train episode:343, reward = 0.9784515472001862, state count = 6, state = [28, 50, 64, 66, 77, 112]
train episode:344, reward = 0.956501137125862, state count = 6, state = [28, 50, 64, 66, 77, 150]
train episode:345, reward = 0.9396336803269216, state count = 6, state = [28, 50, 64, 66, 77, 116]
train episode:346, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 105, 153]
train episode:347, reward = 0.9353637301436242, state count = 6, state = [28, 42, 64, 66, 77, 103]
train episode:348, reward = 0.9365832423387461, state count = 6, state = [14, 28, 64, 66, 77, 85]
evaluate episode:34.9, reward = 0.9703239395549413, state count = 6, state = [14, 28, 64, 66, 77, 172]
train episode:349, reward = 0.9341446285450987, state count = 6, state = [10, 28, 64, 66, 99, 118]
train episode:350, reward = 0.9703239395549413, state count = 6, state = [14, 28, 64, 66, 77, 172]
train episode:351, reward = 0.9910548357548121, state count = 6, state = [28, 64, 66, 77, 90, 112]
train episode:352, reward = 0.9693076793923397, state count = 6, state = [28, 64, 66, 77, 85, 172]
train episode:353, reward = 0.9930894275356454, state count = 6, state = [28, 64, 66, 67, 77, 89]
train episode:354, reward = 0.9538646426420805, state count = 6, state = [28, 64, 66, 77, 153, 161]
train episode:355, reward = 0.9916670755839313, state count = 6, state = [27, 28, 46, 64, 66, 100]
train episode:356, reward = 0.9973577235772358, state count = 6, state = [28, 54, 64, 66, 77, 108]
train episode:357, reward = 0.9853662524998112, state count = 6, state = [28, 64, 66, 77, 119, 172]
train episode:358, reward = 0.9849614059351411, state count = 6, state = [28, 45, 64, 66, 77, 172]
evaluate episode:35.9, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 172]
train episode:359, reward = 0.9371950648539423, state count = 6, state = [28, 64, 66, 77, 127, 141]
train episode:360, reward = 0.9380055959697922, state count = 6, state = [5, 28, 64, 66, 77, 85]
train episode:361, reward = 0.9684942573069989, state count = 6, state = [28, 64, 66, 70, 77, 172]
train episode:362, reward = 0.967275981939661, state count = 6, state = [28, 41, 64, 66, 81, 99]
train episode:363, reward = 0.9774381796864076, state count = 6, state = [28, 64, 66, 77, 167, 172]
train episode:364, reward = 0.9684950835381866, state count = 6, state = [28, 64, 66, 77, 117, 172]
train episode:365, reward = 0.9489795633395042, state count = 6, state = [21, 28, 64, 66, 77, 154]
train episode:366, reward = 0.9784581604083517, state count = 6, state = [28, 64, 66, 77, 89, 172]
train episode:367, reward = 0.9871938700094504, state count = 6, state = [28, 48, 64, 66, 77, 156]
train episode:368, reward = 0.9847585661785487, state count = 6, state = [28, 64, 66, 77, 92, 172]
evaluate episode:36.9, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 172]
train episode:369, reward = 0.9445104906002937, state count = 6, state = [28, 64, 66, 69, 77, 133]
train episode:370, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 172]
train episode:371, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 180]
train episode:372, reward = 0.9804886143159198, state count = 6, state = [5, 28, 45, 64, 66, 77]
train episode:373, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 81]
train episode:374, reward = 0.9965430596261156, state count = 6, state = [17, 28, 64, 66, 77, 148]
train episode:375, reward = 0.9959328895732948, state count = 6, state = [10, 17, 28, 64, 66, 77]
train episode:376, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 126]
train episode:377, reward = 0.9989837398373984, state count = 6, state = [23, 28, 64, 66, 78, 178]
train episode:378, reward = 1.0, state count = 6, state = [17, 28, 64, 66, 68, 77]
evaluate episode:37.9, reward = 0.997763399731757, state count = 6, state = [17, 27, 28, 64, 66, 77]
train episode:379, reward = 0.9760145808309193, state count = 6, state = [14, 28, 59, 64, 66, 129]
train episode:380, reward = 0.9656499623208351, state count = 6, state = [24, 28, 64, 66, 77, 174]
train episode:381, reward = 0.9983739820605058, state count = 6, state = [28, 33, 44, 64, 66, 77]
train episode:382, reward = 0.997763399731757, state count = 6, state = [17, 27, 28, 64, 66, 77]
train episode:383, reward = 0.9959328895732948, state count = 6, state = [17, 28, 52, 64, 66, 77]
train episode:384, reward = 0.995526799463514, state count = 6, state = [17, 28, 64, 66, 77, 182]
train episode:385, reward = 0.9914625833649635, state count = 6, state = [28, 64, 66, 67, 77, 138]
train episode:386, reward = 0.995526799463514, state count = 6, state = [17, 28, 64, 66, 77, 182]
train episode:387, reward = 0.9453255685066735, state count = 6, state = [28, 44, 64, 66, 77, 121]
train episode:388, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 73, 77]
evaluate episode:38.9, reward = 0.9959328895732948, state count = 6, state = [12, 17, 28, 64, 66, 77]
train episode:389, reward = 0.9770320878972949, state count = 6, state = [28, 64, 66, 77, 89, 183]
train episode:390, reward = 0.9684946712622585, state count = 6, state = [28, 64, 66, 77, 140, 172]
train episode:391, reward = 0.9593499671472344, state count = 6, state = [28, 30, 64, 66, 130, 145]
train episode:392, reward = 0.9353624882778451, state count = 6, state = [28, 63, 64, 66, 94, 124]
train episode:393, reward = 0.9959328895732948, state count = 6, state = [12, 17, 28, 64, 66, 77]
train episode:394, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 145]
train episode:395, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 157]
train episode:396, reward = 0.9973560677561968, state count = 6, state = [17, 28, 41, 64, 66, 77]
train episode:397, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 140]
train episode:398, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 106]
evaluate episode:39.9, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 140]
train episode:399, reward = 0.9973560677561968, state count = 6, state = [17, 28, 49, 64, 66, 77]
train episode:400, reward = 0.9815028130988812, state count = 6, state = [28, 64, 66, 77, 121, 162]
train episode:401, reward = 0.9821129831517019, state count = 6, state = [28, 64, 66, 77, 160, 164]
train episode:402, reward = 0.9993906561783671, state count = 6, state = [23, 28, 29, 32, 41, 64]
train episode:403, reward = 0.9528459004272521, state count = 6, state = [19, 28, 64, 66, 77, 137]
train episode:404, reward = 0.9959328895732948, state count = 6, state = [9, 17, 28, 64, 66, 77]
train episode:405, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 100]
train episode:406, reward = 0.9904475617094779, state count = 6, state = [28, 50, 56, 61, 64, 66]
train episode:407, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 121]
train episode:408, reward = 0.9973573096219759, state count = 6, state = [17, 28, 33, 64, 66, 77]
evaluate episode:40.9, reward = 0.9959328895732948, state count = 6, state = [14, 17, 28, 64, 66, 77]
train episode:409, reward = 0.9959328895732948, state count = 6, state = [14, 17, 28, 64, 66, 77]
train episode:410, reward = 0.9975601476992366, state count = 6, state = [17, 28, 31, 64, 66, 77]
train episode:411, reward = 0.9924804976692723, state count = 6, state = [19, 27, 59, 64, 128, 159]
train episode:412, reward = 0.9959328895732948, state count = 6, state = [17, 28, 53, 64, 66, 77]
train episode:413, reward = 0.9959328895732948, state count = 6, state = [25, 28, 64, 66, 77, 175]
train episode:414, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 137]
train episode:415, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 70, 77]
train episode:416, reward = 0.9849601640693619, state count = 6, state = [28, 45, 64, 66, 101, 169]
train episode:417, reward = 0.9650406201785339, state count = 6, state = [28, 64, 66, 77, 128, 174]
train episode:418, reward = 0.9947154404371448, state count = 6, state = [22, 28, 31, 59, 64, 150]
evaluate episode:41.9, reward = 0.995324375341513, state count = 6, state = [17, 19, 28, 64, 66, 77]
train episode:419, reward = 0.9376007443671268, state count = 6, state = [28, 64, 66, 77, 93, 105]
train episode:420, reward = 0.8607796796097125, state count = 6, state = [28, 64, 116, 128, 145, 157]
train episode:421, reward = 0.9719495385011809, state count = 6, state = [5, 20, 28, 58, 64, 66]
train episode:422, reward = 0.5103658628948609, state count = 1, state = [84]
train episode:423, reward = 0.995324375341513, state count = 6, state = [17, 19, 28, 64, 66, 77]
train episode:424, reward = 0.990648745645031, state count = 6, state = [28, 38, 64, 66, 77, 100]
train episode:425, reward = 0.9361763259977776, state count = 6, state = [8, 28, 64, 66, 77, 99]
train episode:426, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 175]
train episode:427, reward = 0.935364144098884, state count = 6, state = [15, 21, 28, 64, 66, 138]
train episode:428, reward = 0.9542678451410334, state count = 6, state = [28, 62, 64, 96, 98, 116]
evaluate episode:42.9, reward = 0.995324375341513, state count = 6, state = [17, 19, 28, 64, 66, 77]
train episode:429, reward = 0.9967479674796748, state count = 6, state = [11, 28, 40, 64, 66, 77]
train episode:430, reward = 0.9662601340529875, state count = 6, state = [24, 28, 64, 66, 174, 179]
train episode:431, reward = 0.9792690970828026, state count = 6, state = [28, 59, 64, 66, 77, 156]
train episode:432, reward = 0.9967479674796748, state count = 6, state = [28, 40, 64, 66, 135, 166]
train episode:433, reward = 0.9959328895732948, state count = 6, state = [25, 28, 64, 66, 77, 130]
train episode:434, reward = 0.9682922421022624, state count = 6, state = [10, 28, 55, 64, 66, 77]
train episode:435, reward = 0.9825186609855547, state count = 6, state = [28, 29, 39, 64, 66, 171]
train episode:436, reward = 0.9959328895732948, state count = 6, state = [17, 28, 61, 64, 66, 77]
train episode:437, reward = 0.9727625516692573, state count = 6, state = [16, 28, 64, 66, 71, 77]
train episode:438, reward = 0.9979666517642773, state count = 6, state = [17, 28, 59, 64, 66, 77]
evaluate episode:43.9, reward = 0.9979666517642773, state count = 6, state = [17, 28, 59, 64, 66, 77]
train episode:439, reward = 0.9530479122733249, state count = 6, state = [28, 64, 66, 77, 125, 177]
train episode:440, reward = 0.9977642276422765, state count = 6, state = [17, 29, 38, 64, 102, 109]
train episode:441, reward = 0.9979666517642773, state count = 6, state = [17, 28, 59, 64, 66, 77]
train episode:442, reward = 0.9965430596261156, state count = 6, state = [17, 28, 35, 64, 66, 77]
train episode:443, reward = 0.9365832423387461, state count = 6, state = [28, 64, 66, 77, 86, 105]
train episode:444, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 130]
train episode:445, reward = 0.9453218479473311, state count = 6, state = [28, 37, 64, 66, 77, 158]
train episode:446, reward = 0.9337372999282019, state count = 4, state = [28, 64, 66, 107]
train episode:447, reward = 0.9796739554027946, state count = 6, state = [28, 30, 64, 66, 77, 165]
train episode:448, reward = 0.9363808182167453, state count = 6, state = [28, 64, 66, 77, 86, 107]
evaluate episode:44.9, reward = 0.9975597337439771, state count = 6, state = [17, 28, 58, 64, 66, 77]
train episode:449, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 147]
train episode:450, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 82]
train episode:451, reward = 0.9959328895732948, state count = 6, state = [17, 24, 28, 64, 66, 77]
train episode:452, reward = 0.9794702860563513, state count = 6, state = [28, 32, 64, 66, 77, 119]
train episode:453, reward = 0.9965447137678227, state count = 6, state = [17, 28, 45, 64, 66, 77]
train episode:454, reward = 0.9975597337439771, state count = 6, state = [17, 28, 58, 64, 66, 77]
train episode:455, reward = 0.9632130110655531, state count = 6, state = [28, 64, 98, 134, 137, 166]
train episode:456, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 75, 77]
train episode:457, reward = 0.9884146223910196, state count = 6, state = [28, 48, 64, 66, 77, 84]
train episode:458, reward = 0.9959328895732948, state count = 6, state = [17, 28, 63, 64, 66, 77]
evaluate episode:45.9, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 150]
train episode:459, reward = 0.9874000163701252, state count = 6, state = [28, 64, 66, 90, 154, 164]
train episode:460, reward = 0.9542682574169614, state count = 6, state = [28, 61, 64, 77, 121, 166]
train episode:461, reward = 0.9741873823145349, state count = 6, state = [28, 64, 66, 99, 120, 132]
train episode:462, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 150]
train episode:463, reward = 0.9829259912817833, state count = 6, state = [28, 64, 66, 149, 157, 164]
train episode:464, reward = 0.9965447137678227, state count = 6, state = [17, 28, 45, 64, 66, 77]
train episode:465, reward = 0.9855690972943986, state count = 6, state = [28, 64, 66, 77, 79, 175]
train episode:466, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 102]
train episode:467, reward = 0.9355682206832603, state count = 6, state = [8, 10, 28, 51, 64, 66]
train episode:468, reward = 0.9780462833215932, state count = 6, state = [28, 64, 66, 77, 111, 160]
evaluate episode:46.9, reward = 0.995324375341513, state count = 6, state = [17, 19, 28, 64, 66, 77]
train episode:469, reward = 0.9959328895732948, state count = 6, state = [17, 28, 50, 64, 66, 77]
train episode:470, reward = 0.9577264312599667, state count = 6, state = [28, 64, 66, 77, 126, 146]
train episode:471, reward = 0.9459353262835662, state count = 6, state = [28, 52, 64, 66, 74, 77]
train episode:472, reward = 0.9729658020224459, state count = 6, state = [28, 58, 64, 66, 132, 155]
train episode:473, reward = 0.9436999594844437, state count = 6, state = [28, 32, 64, 66, 77, 104]
train episode:474, reward = 0.9577251793181973, state count = 6, state = [28, 46, 64, 66, 77, 123]
train episode:475, reward = 0.9786589337473088, state count = 6, state = [28, 41, 64, 66, 77, 111]
train episode:476, reward = 0.995324375341513, state count = 6, state = [17, 19, 28, 64, 66, 77]
train episode:477, reward = 0.9977625718212376, state count = 6, state = [17, 28, 34, 64, 66, 77]
train episode:478, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 155]
evaluate episode:47.9, reward = 0.9959328895732948, state count = 6, state = [17, 28, 51, 64, 66, 77]
train episode:479, reward = 0.9959328895732948, state count = 6, state = [17, 28, 51, 64, 66, 77]
train episode:480, reward = 0.9384154032802521, state count = 6, state = [28, 63, 64, 66, 77, 141]
train episode:481, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 73, 77]
train episode:482, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 160]
train episode:483, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 135]
train episode:484, reward = 0.9965430596261156, state count = 6, state = [17, 28, 35, 64, 66, 77]
train episode:485, reward = 0.9967479674796748, state count = 6, state = [26, 32, 50, 88, 96, 157]
train episode:486, reward = 0.9739828884162354, state count = 6, state = [28, 39, 58, 64, 66, 77]
train episode:487, reward = 0.9965434735813755, state count = 6, state = [17, 28, 64, 66, 77, 123]
train episode:488, reward = 0.9916650074869644, state count = 6, state = [28, 57, 64, 66, 75, 179]
evaluate episode:48.9, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 155]
train episode:489, reward = 0.9837402379189802, state count = 6, state = [28, 64, 66, 77, 163, 167]
train episode:490, reward = 0.9780487620151563, state count = 6, state = [28, 64, 66, 77, 118, 166]
train episode:491, reward = 0.93658241778689, state count = 6, state = [20, 28, 64, 66, 77, 100]
train episode:492, reward = 0.9662605463289153, state count = 6, state = [28, 55, 56, 64, 66, 77]
train episode:493, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 130]
train episode:494, reward = 0.9699170232139727, state count = 6, state = [14, 28, 64, 66, 113, 132]
train episode:495, reward = 0.9737821184359416, state count = 6, state = [28, 50, 64, 66, 77, 91]
train episode:496, reward = 0.9975597337439771, state count = 6, state = [17, 28, 58, 64, 66, 77]
train episode:497, reward = 0.9412580458040404, state count = 6, state = [28, 64, 66, 77, 115, 121]
train episode:498, reward = 0.9717483629622861, state count = 6, state = [28, 42, 64, 90, 162, 175]
evaluate episode:49.9, reward = 0.9959328895732948, state count = 6, state = [17, 28, 63, 64, 66, 77]
train episode:499, reward = 0.9959328895732948, state count = 6, state = [17, 28, 63, 64, 66, 77]
train episode:500, reward = 0.9792666234272343, state count = 6, state = [18, 28, 64, 66, 77, 105]
train episode:501, reward = 0.9959328895732948, state count = 6, state = [17, 22, 28, 64, 66, 77]
train episode:502, reward = 0.9959328895732948, state count = 6, state = [17, 28, 39, 64, 66, 77]
train episode:503, reward = 0.9975601476992366, state count = 6, state = [17, 28, 31, 64, 66, 77]
train episode:504, reward = 0.9544694379938516, state count = 6, state = [28, 64, 66, 78, 82, 181]
train episode:505, reward = 0.9782516017717485, state count = 6, state = [28, 53, 64, 66, 84, 166]
train episode:506, reward = 0.993495931600686, state count = 6, state = [27, 28, 64, 66, 77, 117]
train episode:507, reward = 0.8491913942379241, state count = 6, state = [12, 28, 64, 74, 157, 158]
train episode:508, reward = 0.9485726469985355, state count = 6, state = [28, 64, 66, 70, 77, 154]
evaluate episode:50.9, reward = 0.9957296375407745, state count = 6, state = [17, 28, 55, 64, 66, 77]
train episode:509, reward = 0.9957296375407745, state count = 6, state = [17, 28, 55, 64, 66, 77]
train episode:510, reward = 0.997763399731757, state count = 6, state = [17, 27, 28, 64, 66, 77]
train episode:511, reward = 0.9908519976775514, state count = 6, state = [28, 38, 64, 66, 77, 131]
train episode:512, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 139]
train episode:513, reward = 0.9975593197887174, state count = 6, state = [17, 28, 64, 66, 77, 91]
train episode:514, reward = 0.9418669773497452, state count = 6, state = [28, 37, 64, 66, 77, 132]
train episode:515, reward = 0.9357722989469682, state count = 6, state = [28, 64, 66, 72, 77, 131]
train episode:516, reward = 0.9957296375407745, state count = 6, state = [17, 28, 55, 64, 66, 77]
train episode:517, reward = 0.9754060699578007, state count = 6, state = [28, 64, 66, 79, 98, 125]
train episode:518, reward = 0.983128822641717, state count = 6, state = [28, 64, 66, 77, 114, 150]
evaluate episode:51.9, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 167]
train episode:519, reward = 0.9776406071670717, state count = 6, state = [8, 28, 64, 66, 142, 182]
train episode:520, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 126]
train episode:521, reward = 0.9959328895732948, state count = 6, state = [17, 25, 28, 64, 66, 77]
train episode:522, reward = 0.9865828737254418, state count = 6, state = [15, 28, 48, 64, 66, 77]
train episode:523, reward = 0.9959328895732948, state count = 6, state = [7, 17, 28, 64, 66, 77]
train episode:524, reward = 0.9778463362138238, state count = 6, state = [28, 57, 64, 66, 142, 144]
train episode:525, reward = 0.9959328895732948, state count = 6, state = [5, 17, 28, 64, 66, 77]
train episode:526, reward = 0.9977625718212376, state count = 6, state = [17, 28, 32, 64, 66, 77]
train episode:527, reward = 0.9758125706641781, state count = 6, state = [28, 64, 66, 78, 120, 158]
train episode:528, reward = 0.9981703177520573, state count = 6, state = [17, 28, 64, 66, 77, 109]
evaluate episode:52.9, reward = 0.9981703177520573, state count = 6, state = [17, 28, 64, 66, 77, 109]
train episode:529, reward = 0.9981703177520573, state count = 6, state = [17, 28, 64, 66, 77, 109]
train episode:530, reward = 0.9886174671856072, state count = 6, state = [13, 28, 61, 66, 149, 172]
train episode:531, reward = 0.9981703177520573, state count = 6, state = [17, 28, 64, 66, 77, 109]
train episode:532, reward = 0.9554881785293482, state count = 6, state = [28, 64, 66, 131, 146, 154]
train episode:533, reward = 0.9369893324485272, state count = 6, state = [14, 28, 39, 64, 66, 124]
train episode:534, reward = 0.9865853591363318, state count = 6, state = [18, 28, 31, 64, 66, 115]
train episode:535, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 169]
train episode:536, reward = 0.9745909970894159, state count = 6, state = [28, 53, 64, 66, 77, 182]
train episode:537, reward = 0.9981703177520573, state count = 6, state = [22, 28, 64, 66, 110, 118]
train episode:538, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 157]
evaluate episode:53.9, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 162]
train episode:539, reward = 0.9979674796747968, state count = 6, state = [11, 26, 28, 64, 66, 77]
train episode:540, reward = 0.9355682206832603, state count = 6, state = [28, 64, 66, 83, 115, 118]
train episode:541, reward = 0.9286593107572715, state count = 6, state = [28, 64, 108, 129, 144, 167]
train episode:542, reward = 0.9981703177520573, state count = 6, state = [17, 28, 64, 66, 77, 110]
train episode:543, reward = 0.9764223284410706, state count = 6, state = [28, 64, 66, 77, 78, 134]
train episode:544, reward = 0.9959328895732948, state count = 6, state = [17, 28, 64, 66, 77, 128]
train episode:545, reward = 0.9971544715447156, state count = 6, state = [28, 47, 64, 66, 97, 113]
train episode:546, reward = 0.975204887701579, state count = 6, state = [28, 64, 66, 77, 89, 153]
